,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,HomePlayer19,HomePlayer20,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,AwayPlayer19,AwayPlayer20,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
269,0,9,Southampton,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""20"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>",Angus Gunn,Jannik Vestergaard,Jan Bednarek,Maya Yoshida,Oriol Romeu,Yan Valery,Pierre-Emile Højbjerg,James Ward-Prowse,Ryan Bertrand,Danny Ings,Nathan Redmond,Alex McCarthy,Kevin Danso,Jack Stephens,Sofiane Boufal,Stuart Armstrong,Ché Adams,Shane Long,,,Kasper Schmeichel,Ben Chilwell,Çaglar Söyüncü,Ricardo Pereira,Jonny Evans,Ayoze Pérez,Youri Tielemans,James Maddison,Harvey Barnes,Wilfred Ndidi,Jamie Vardy,Danny Ward,James Justin,Wes Morgan,Hamza Choudhury,Marc Albrighton,Demarai Gray,Dennis Praet,,,Matchweek 10,-7,8,8,17
270,1,0,Sheffield United,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Dean Henderson,John Egan,Jack O'Connell,Chris Basham,John Fleck,Enda Stevens,Oliver Norwood,John Lundstram,George Baldock,David McGoldrick,Lys Mousset,Simon Moore,Phil Jagielka,Muhamed Besic,Luke Freeman,Billy Sharp,Callum Robinson,Oliver McBurnie,,,Bernd Leno,David Luiz,Sead Kolasinac,Calum Chambers,Sokratis Papastathopoulos,Joe Willock,Bukayo Saka,Mattéo Guendouzi,Nicolas Pépé,Granit Xhaka,Pierre-Emerick Aubameyang,Emiliano Martínez,Rob Holding,Kieran Tierney,Lucas Torreira,Dani Ceballos,Gabriel Martinelli,Alexandre Lacazette,,,Matchweek 9,0,2,9,15
271,1,1,Manchester United,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""12"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",David de Gea,Victor Lindelöf,Harry Maguire,Marcos Rojo,Ashley Young,Scott McTominay,Fred,Aaron Wan-Bissaka,Marcus Rashford,Daniel James,Andreas Pereira,Sergio Romero,Brandon Williams,Phil Jones,James Garner,Juan Mata,Anthony Martial,Mason Greenwood,,,Alisson Becker,Virgil van Dijk,Joël Matip,Trent Alexander-Arnold,Andy Robertson,Georginio Wijnaldum,Fabinho,Jordan Henderson,Sadio Mané,Roberto Firmino,Divock Origi,Adrián,Joe Gomez,Dejan Lovren,Alex Oxlade-Chamberlain,Naby Keïta,James Milner,Adam Lallana,,,Matchweek 9,1,14,9,24
272,2,0,Everton,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-1-4-1</strong>",Jordan Pickford,Lucas Digne,Michael Keane,Djibril Sidibé,Yerry Mina,Bernard,Alex Iwobi,André Gomes,Tom Davies,Theo Walcott,Richarlison,Jonas Lössl,Mason Holgate,Leighton Baines,Beni Baningime,Gylfi Sigurdsson,Dominic Calvert-Lewin,Moise Kean,,,Roberto Jiménez,Issa Diop,Angelo Ogbonna,Arthur Masuaku,Ryan Fredericks,Manuel Lanzini,Pablo Fornals,Felipe Anderson,Declan Rice,Mark Noble,Sébastien Haller,David Martin,Fabián Balbuena,Pablo Zabaleta,Robert Snodgrass,Jack Wilshere,Andrii Yarmolenko,Albian Ajeti,,,Matchweek 9,-7,0,7,12
273,2,1,Aston Villa,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-2</strong>",Tom Heaton,Matt Targett,Björn Engels,Frédéric Guilbert,Tyrone Mings,Marvelous Nakamba,Conor Hourihane,John McGinn,Wesley,Jack Grealish,Anwar El Ghazi,Jed Steer,Neil Taylor,Ezri Konsa,Henri Lansbury,Douglas Luiz,Trézéguet,Keinan Davis,,,Mathew Ryan,Lewis Dunk,Dan Burn,Adam Webster,Martín Montoya,Aaron Mooy,Dale Stephens,Pascal Groß,Davy Pröpper,Neal Maupay,Aaron Connolly,David Button,Shane Duffy,Solly March,Leandro Trossard,Glenn Murray,Steven Alzate,Yves Bissouma,,,Matchweek 9,1,-2,8,9
274,0,0,Bournemouth,Norwich City,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""14"">4-1-4-1</strong>",Aaron Ramsdale,Steve Cook,Nathan Aké,Adam Smith,Diego Rico,Ryan Fraser,Harry Wilson,Philip Billing,Lewis Cook,Callum Wilson,Dominic Solanke,Artur Boruc,Lloyd Kelly,Simon Francis,Chris Mepham,Andrew Surman,Arnaut Danjuma,Joshua King,,,Tim Krul,Jamal Lewis,Ben Godfrey,Max Aarons,Ibrahim Amadou,Kenny McLean,Todd Cantwell,Emiliano Buendía,Moritz Leitner,Alexander Tettey,Teemu Pukki,Michael McGovern,Sam Byram,Tom Trybull,Marco Stiepermann,Onel Hernández,Dennis Srbeny,Josip Drmic,,,Matchweek 9,0,-11,11,6
275,1,0,Chelsea,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">5-4-1</strong>",Kepa,Kurt Zouma,César Azpilicueta,Marcos Alonso,Fikayo Tomori,Ross Barkley,Jorginho,Mason Mount,Tammy Abraham,Willian,Callum Hudson-Odoi,Willy Caballero,Marc Guéhi,Reece James,Mateo Kovacic,Christian Pulisic,Michy Batshuayi,Olivier Giroud,,,Martin Dúbravka,Jetro Willems,Fabian Schär,Jamaal Lascelles,DeAndre Yedlin,Ciaran Clark,Allan Saint-Maximin,Sean Longstaff,Miguel Almirón,Matty Longstaff,Joelinton,Karl Darlow,Emil Krafth,Paul Dummett,Christian Atsu,Jonjo Shelvey,Dwight Gayle,Andy Carroll,,,Matchweek 9,4,-8,14,8
276,2,1,Leicester City,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Kasper Schmeichel,Ricardo Pereira,Jonny Evans,Ben Chilwell,Çaglar Söyüncü,Harvey Barnes,Youri Tielemans,James Maddison,Wilfred Ndidi,Ayoze Pérez,Jamie Vardy,Danny Ward,Wes Morgan,James Justin,Demarai Gray,Marc Albrighton,Hamza Choudhury,Dennis Praet,,,Nick Pope,James Tarkowski,Ben Mee,Erik Pieters,Matthew Lowton,Ashley Westwood,Dwight McNeil,Jeff Hendrick,Robert Brady,Jay Rodríguez,Chris Wood,Joe Hart,Kevin Long,Charlie Taylor,Ben Gibson,Phil Bardsley,Aaron Lennon,Matej Vydra,,,Matchweek 9,7,2,14,12
277,1,1,Tottenham Hotspur,Watford,"<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">5-3-2</strong>",Paulo Gazzaniga,Toby Alderweireld,Davinson Sánchez,Jan Vertonghen,Moussa Sissoko,Sèrge Aurier,Harry Winks,Danny Rose,Harry Kane,Dele Alli,Lucas Moura,Brandon Austin,Ben Davies,Juan Foyth,Eric Dier,Érik Lamela,Tanguy Ndombélé,Son Heung-Min,,,Ben Foster,Daryl Janmaat,José Holebas,Craig Cathcart,Craig Dawson,Christian Kabasele,Tom Cleverley,Nathaniel Chalobah,Abdoulaye Doucouré,Danny Welbeck,Roberto Pereyra,Heurelho Gomes,Adam Masina,Kiko Femenía,Ismaïla Sarr,Will Hughes,Gerard Deulofeu,Andre Gray,,,Matchweek 9,2,-16,11,3
278,1,1,Wolverhampton Wanderers,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-2-1</strong>",Rui Patrício,Willy-Arnaud Boly,Conor Coady,Ryan Bennett,Jonny Otto,Adama Traoré,Leander Dendoncker,Rúben Neves,João Moutinho,Patrick Cutrone,Raúl Jiménez,John Ruddy,Jesús Vallejo,Matt Doherty,Rúben Vinagre,Maximilian Kilman,Morgan Gibbs-White,Diogo Jota,,,Angus Gunn,Maya Yoshida,Jan Bednarek,Jannik Vestergaard,Pierre-Emile Højbjerg,Ryan Bertrand,Oriol Romeu,Yan Valery,Danny Ings,James Ward-Prowse,Nathan Redmond,Alex McCarthy,Jack Stephens,Kevin Danso,Sofiane Boufal,Stuart Armstrong,Ché Adams,Shane Long,,,Matchweek 9,0,-7,10,7
279,0,2,Crystal Palace,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Wayne Hennessey,James Tomkins,Gary Cahill,Patrick van Aanholt,Joel Ward,Luka Milivojevic,Cheikhou Kouyaté,Wilfried Zaha,Jeffrey Schlupp,James McArthur,Jordan Ayew,Stephen Henderson,Scott Dann,James McCarthy,Jairo Riedewald,Max Meyer,Andros Townsend,Christian Benteke,,,Ederson,Fernandinho,Rodri,Benjamin Mendy,João Cancelo,David Silva,Kevin De Bruyne,Ilkay Gündogan,Raheem Sterling,Bernardo Silva,Gabriel Jesus,Claudio Bravo,Angeliño,John Stones,Eric García,Phil Foden,Riyad Mahrez,Sergio Agüero,,,Matchweek 9,0,18,14,16
280,1,0,Arsenal,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>",Bernd Leno,Calum Chambers,Sead Kolasinac,Sokratis Papastathopoulos,David Luiz,Mattéo Guendouzi,Nicolas Pépé,Bukayo Saka,Granit Xhaka,Dani Ceballos,Pierre-Emerick Aubameyang,Emiliano Martínez,Rob Holding,Kieran Tierney,Gabriel Martinelli,Joe Willock,Ainsley Maitland-Niles,Lucas Torreira,,,Aaron Ramsdale,Diego Rico,Nathan Aké,Jack Stacey,Steve Cook,Jefferson Lerma,Harry Wilson,Philip Billing,Joshua King,Callum Wilson,Dominic Solanke,Artur Boruc,Lloyd Kelly,Simon Francis,Andrew Surman,Ryan Fraser,Lewis Cook,Arnaut Danjuma,,,Matchweek 8,1,1,12,11
281,0,2,Manchester City,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-5-2</strong>",Ederson,João Cancelo,Fernandinho,Kyle Walker,Nicolás Otamendi,Rodri,Ilkay Gündogan,Raheem Sterling,David Silva,Riyad Mahrez,Sergio Agüero,Claudio Bravo,Oleksandr Zinchenko,Eric García,Angeliño,Bernardo Silva,Gabriel Jesus,Phil Foden,,,Rui Patrício,Willy-Arnaud Boly,Conor Coady,Romain Saïss,Rúben Neves,João Moutinho,Rúben Vinagre,Adama Traoré,Leander Dendoncker,Raúl Jiménez,Patrick Cutrone,John Ruddy,Matt Doherty,Jonny Otto,Maximilian Kilman,Ryan Bennett,Jesús Vallejo,Morgan Gibbs-White,,,Matchweek 8,20,-2,16,7
282,1,4,Southampton,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>",Angus Gunn,Maya Yoshida,Ryan Bertrand,Yan Valery,Jan Bednarek,Oriol Romeu,Pierre-Emile Højbjerg,James Ward-Prowse,Nathan Redmond,Shane Long,Danny Ings,Alex McCarthy,Jack Stephens,Kevin Danso,Sofiane Boufal,Stuart Armstrong,Ché Adams,Michael Obafemi,,,Kepa,Fikayo Tomori,Marcos Alonso,César Azpilicueta,Kurt Zouma,N'Golo Kanté,Jorginho,Mason Mount,Callum Hudson-Odoi,Willian,Tammy Abraham,Willy Caballero,Reece James,Andreas Christensen,Mateo Kovacic,Ross Barkley,Christian Pulisic,Michy Batshuayi,,,Matchweek 8,-4,1,7,11
283,1,0,Newcastle United,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""23"">5-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Martin Dúbravka,Ciaran Clark,Jetro Willems,Fabian Schär,Jamaal Lascelles,DeAndre Yedlin,Sean Longstaff,Miguel Almirón,Allan Saint-Maximin,Matty Longstaff,Joelinton,Karl Darlow,Emil Krafth,Paul Dummett,Christian Atsu,Jonjo Shelvey,Andy Carroll,Dwight Gayle,,,David de Gea,Harry Maguire,Diogo Dalot,Ashley Young,Axel Tuanzebe,Andreas Pereira,Fred,Scott McTominay,Juan Mata,Daniel James,Marcus Rashford,Sergio Romero,Marcos Rojo,Brandon Williams,Nemanja Matic,Tahith Chong,Mason Greenwood,Angel Gomes,,,Matchweek 8,-9,2,5,9
284,3,0,Brighton and Hove Albion,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Mathew Ryan,Lewis Dunk,Adam Webster,Dan Burn,Martín Montoya,Pascal Groß,Steven Alzate,Dale Stephens,Aaron Mooy,Aaron Connolly,Neal Maupay,David Button,Gaëtan Bong,Leon Balogun,Solly March,Yves Bissouma,Glenn Murray,Alireza Jahanbakhsh,,,Hugo Lloris,Jan Vertonghen,Ben Davies,Toby Alderweireld,Moussa Sissoko,Son Heung-Min,Christian Eriksen,Eric Dier,Tanguy Ndombélé,Érik Lamela,Harry Kane,Paulo Gazzaniga,Juan Foyth,Davinson Sánchez,Oliver Skipp,Lucas Moura,Harry Winks,Dele Alli,,,Matchweek 8,-5,5,6,11
285,1,0,Burnley,Everton,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Nick Pope,Ben Mee,Matthew Lowton,James Tarkowski,Erik Pieters,Jóhann Gudmundsson,Ashley Westwood,Dwight McNeil,Jeff Hendrick,Chris Wood,Ashley Barnes,Joe Hart,Kevin Long,Charlie Taylor,Aaron Lennon,Robert Brady,Jay Rodríguez,Matej Vydra,,,Jordan Pickford,Lucas Digne,Michael Keane,Yerry Mina,Séamus Coleman,Morgan Schneiderlin,Fabian Delph,Gylfi Sigurdsson,Alex Iwobi,Richarlison,Dominic Calvert-Lewin,Jonas Lössl,Djibril Sidibé,Mason Holgate,Tom Davies,André Gomes,Moise Kean,Bernard,,,Matchweek 8,1,-6,9,7
286,2,1,Liverpool,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>",Adrián,Virgil van Dijk,Trent Alexander-Arnold,Andy Robertson,Dejan Lovren,James Milner,Fabinho,Georginio Wijnaldum,Roberto Firmino,Mohamed Salah,Sadio Mané,Caoimhín Kelleher,Joe Gomez,Jordan Henderson,Harvey Elliott,Adam Lallana,Naby Keïta,Divock Origi,,,Kasper Schmeichel,Jonny Evans,Çaglar Söyüncü,Ricardo Pereira,Ben Chilwell,Wilfred Ndidi,Dennis Praet,Youri Tielemans,James Maddison,Harvey Barnes,Jamie Vardy,Danny Ward,James Justin,Wes Morgan,Marc Albrighton,Demarai Gray,Hamza Choudhury,Ayoze Pérez,,,Matchweek 8,13,8,21,14
287,1,5,Norwich City,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""14"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-3</strong>",Michael McGovern,Ben Godfrey,Ibrahim Amadou,Max Aarons,Jamal Lewis,Kenny McLean,Marco Stiepermann,Todd Cantwell,Moritz Leitner,Emiliano Buendía,Teemu Pukki,Archie Mair,Sam Byram,Akin Famewo,Patrick Roberts,Dennis Srbeny,Josip Drmic,Adam Idah,,,Tom Heaton,Matt Targett,Björn Engels,Tyrone Mings,Frédéric Guilbert,Marvelous Nakamba,Conor Hourihane,John McGinn,Anwar El Ghazi,Jack Grealish,Wesley,Jed Steer,Neil Taylor,Ezri Konsa,Trézéguet,Douglas Luiz,Jota,Keinan Davis,,,Matchweek 8,-7,-3,6,5
288,0,0,Watford,Sheffield United,"<strong class=""matchTeamFormation"" data-team-id=""33"">5-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>",Ben Foster,Christian Kabasele,José Holebas,Daryl Janmaat,Craig Cathcart,Sebastian Prödl,Tom Cleverley,Roberto Pereyra,Abdoulaye Doucouré,Danny Welbeck,Andre Gray,Heurelho Gomes,Craig Dawson,Kiko Femenía,Will Hughes,Nathaniel Chalobah,Gerard Deulofeu,Ismaïla Sarr,,,Dean Henderson,John Egan,Chris Basham,Jack O'Connell,George Baldock,John Fleck,Enda Stevens,John Lundstram,Oliver Norwood,Oliver McBurnie,Callum Robinson,Simon Moore,Phil Jagielka,Luke Freeman,Ben Osborn,Muhamed Besic,Lys Mousset,Billy Sharp,,,Matchweek 8,-16,0,2,8
289,1,2,West Ham United,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-5-1</strong>",Roberto Jiménez,Issa Diop,Aaron Cresswell,Ryan Fredericks,Angelo Ogbonna,Manuel Lanzini,Declan Rice,Andrii Yarmolenko,Mark Noble,Felipe Anderson,Sébastien Haller,David Martin,Fabián Balbuena,Pablo Zabaleta,Robert Snodgrass,Pablo Fornals,Jack Wilshere,Albian Ajeti,,,Vicente Guaita,Patrick van Aanholt,Martin Kelly,Gary Cahill,Joel Ward,Cheikhou Kouyaté,Jeffrey Schlupp,James McCarthy,James McArthur,Wilfried Zaha,Jordan Ayew,Wayne Hennessey,Scott Dann,James Tomkins,Max Meyer,Andros Townsend,Víctor Camarasa,Christian Benteke,,,Matchweek 8,1,-1,12,11
290,1,1,Manchester United,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>",David de Gea,Ashley Young,Harry Maguire,Axel Tuanzebe,Victor Lindelöf,Scott McTominay,Paul Pogba,Daniel James,Andreas Pereira,Jesse Lingard,Marcus Rashford,Sergio Romero,Brandon Williams,Marcos Rojo,Juan Mata,Nemanja Matic,Fred,Mason Greenwood,,,Bernd Leno,Calum Chambers,Sead Kolasinac,Sokratis Papastathopoulos,David Luiz,Mattéo Guendouzi,Lucas Torreira,Granit Xhaka,Nicolas Pépé,Pierre-Emerick Aubameyang,Bukayo Saka,Emiliano Martínez,Rob Holding,Ainsley Maitland-Niles,Dani Ceballos,Joe Willock,Gabriel Martinelli,Reiss Nelson,,,Matchweek 7,2,1,8,11
291,5,0,Leicester City,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-2-3-1</strong>",Kasper Schmeichel,Ben Chilwell,Jonny Evans,Ricardo Pereira,Çaglar Söyüncü,Youri Tielemans,Wilfred Ndidi,Dennis Praet,Ayoze Pérez,Harvey Barnes,Jamie Vardy,Danny Ward,Wes Morgan,James Justin,Demarai Gray,Marc Albrighton,Hamza Choudhury,Kelechi Iheanacho,,,Martin Dúbravka,Emil Krafth,Paul Dummett,Fabian Schär,Jamaal Lascelles,Christian Atsu,Miguel Almirón,Sean Longstaff,Isaac Hayden,Yoshinori Muto,Joelinton,Karl Darlow,Javier Manquillo,DeAndre Yedlin,Federico Fernández,Ki Sung-Yeung,Allan Saint-Maximin,Andy Carroll,,,Matchweek 7,3,-4,11,5
292,0,1,Sheffield United,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Dean Henderson,John Egan,Chris Basham,Jack O'Connell,John Fleck,John Lundstram,George Baldock,Oliver Norwood,Enda Stevens,Callum Robinson,Oliver McBurnie,Simon Moore,Phil Jagielka,Luke Freeman,Ben Osborn,Muhamed Besic,Leon Clarke,Lys Mousset,,,Adrián,Joël Matip,Andy Robertson,Virgil van Dijk,Trent Alexander-Arnold,Jordan Henderson,Georginio Wijnaldum,Fabinho,Mohamed Salah,Roberto Firmino,Sadio Mané,Caoimhín Kelleher,Dejan Lovren,Joe Gomez,Adam Lallana,James Milner,Alex Oxlade-Chamberlain,Divock Origi,,,Matchweek 7,1,12,8,18
293,2,2,Aston Villa,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Tom Heaton,Matt Targett,Björn Engels,Frédéric Guilbert,Tyrone Mings,John McGinn,Conor Hourihane,Marvelous Nakamba,Jack Grealish,Wesley,Anwar El Ghazi,Jed Steer,Neil Taylor,Ezri Konsa,Trézéguet,Douglas Luiz,Jota,Keinan Davis,,,Nick Pope,Ben Mee,Matthew Lowton,James Tarkowski,Erik Pieters,Jack Cork,Ashley Westwood,Dwight McNeil,Jeff Hendrick,Chris Wood,Ashley Barnes,Joe Hart,Phil Bardsley,Ben Gibson,Aaron Lennon,Robert Brady,Jóhann Gudmundsson,Jay Rodríguez,,,Matchweek 7,-3,1,4,8
294,2,2,Bournemouth,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-1-4-1</strong>",Aaron Ramsdale,Nathan Aké,Jack Stacey,Steve Cook,Diego Rico,Jefferson Lerma,Philip Billing,Harry Wilson,Joshua King,Dominic Solanke,Callum Wilson,Artur Boruc,Simon Francis,Chris Mepham,Andrew Surman,Jordon Ibe,Lewis Cook,Arnaut Danjuma,,,Lukasz Fabianski,Ryan Fredericks,Angelo Ogbonna,Aaron Cresswell,Issa Diop,Felipe Anderson,Mark Noble,Andrii Yarmolenko,Declan Rice,Pablo Fornals,Sébastien Haller,Roberto Jiménez,Fabián Balbuena,Pablo Zabaleta,Manuel Lanzini,Robert Snodgrass,Jack Wilshere,Albian Ajeti,,,Matchweek 7,1,1,10,11
295,2,0,Chelsea,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">3-5-1-1</strong>",Kepa,César Azpilicueta,Fikayo Tomori,Andreas Christensen,Marcos Alonso,Ross Barkley,Jorginho,Mason Mount,Willian,Tammy Abraham,Pedro,Willy Caballero,Reece James,Marc Guéhi,Christian Pulisic,Mateo Kovacic,Michy Batshuayi,Callum Hudson-Odoi,,,Mathew Ryan,Adam Webster,Lewis Dunk,Dan Burn,Dale Stephens,Martín Montoya,Pascal Groß,Steven Alzate,Aaron Mooy,Yves Bissouma,Neal Maupay,David Button,Tudor Baluta,Gaëtan Bong,Ezequiel Schelotto,Glenn Murray,Alireza Jahanbakhsh,Aaron Connolly,,,Matchweek 7,-1,-3,8,6
296,2,0,Crystal Palace,Norwich City,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""14"">4-2-3-1</strong>",Vicente Guaita,Joel Ward,Gary Cahill,Patrick van Aanholt,Martin Kelly,Cheikhou Kouyaté,James McArthur,Luka Milivojevic,Jeffrey Schlupp,Wilfried Zaha,Jordan Ayew,Wayne Hennessey,Scott Dann,James Tomkins,James McCarthy,Andros Townsend,Max Meyer,Christian Benteke,,,Ralf Fährmann,Jamal Lewis,Max Aarons,Ben Godfrey,Ibrahim Amadou,Moritz Leitner,Emiliano Buendía,Todd Cantwell,Marco Stiepermann,Kenny McLean,Teemu Pukki,Michael McGovern,Sam Byram,Grant Hanley,Patrick Roberts,Josip Drmic,Dennis Srbeny,Adam Idah,,,Matchweek 7,-3,-5,8,6
297,2,1,Tottenham Hotspur,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-1-2</strong>",Hugo Lloris,Jan Vertonghen,Toby Alderweireld,Danny Rose,Sèrge Aurier,Christian Eriksen,Harry Winks,Tanguy Ndombélé,Son Heung-Min,Moussa Sissoko,Harry Kane,Paulo Gazzaniga,Ben Davies,Eric Dier,Érik Lamela,Dele Alli,Lucas Moura,Victor Wanyama,,,Angus Gunn,Jan Bednarek,Maya Yoshida,Jannik Vestergaard,Pierre-Emile Højbjerg,Ryan Bertrand,James Ward-Prowse,Oriol Romeu,Sofiane Boufal,Danny Ings,Nathan Redmond,Harry Lewis,Yan Valery,Kevin Danso,Stuart Armstrong,Shane Long,Michael Obafemi,,,,Matchweek 7,4,-3,8,7
298,2,0,Wolverhampton Wanderers,Watford,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-3-3</strong>",Rui Patrício,Willy-Arnaud Boly,Conor Coady,Romain Saïss,Matt Doherty,Leander Dendoncker,João Moutinho,Jonny Otto,Pedro Neto,Adama Traoré,Raúl Jiménez,John Ruddy,Maximilian Kilman,Rúben Vinagre,Ryan Bennett,Rúben Neves,Morgan Gibbs-White,Patrick Cutrone,,,Ben Foster,Craig Dawson,Craig Cathcart,Daryl Janmaat,José Holebas,Étienne Capoue,Tom Cleverley,Abdoulaye Doucouré,Ismaïla Sarr,Danny Welbeck,Gerard Deulofeu,Heurelho Gomes,Christian Kabasele,Kiko Femenía,Nathaniel Chalobah,Roberto Pereyra,Domingos Quina,Andre Gray,,,Matchweek 7,-4,-14,4,2
299,1,3,Everton,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Jordan Pickford,Yerry Mina,Michael Keane,Lucas Digne,Séamus Coleman,Richarlison,Fabian Delph,Gylfi Sigurdsson,Theo Walcott,Morgan Schneiderlin,Dominic Calvert-Lewin,Jonas Lössl,Mason Holgate,Djibril Sidibé,Tom Davies,Alex Iwobi,Cenk Tosun,Moise Kean,,,Ederson,Kyle Walker,Fernandinho,Nicolás Otamendi,Oleksandr Zinchenko,Kevin De Bruyne,Rodri,Ilkay Gündogan,Raheem Sterling,Riyad Mahrez,Gabriel Jesus,Claudio Bravo,Benjamin Mendy,João Cancelo,Bernardo Silva,David Silva,Phil Foden,Sergio Agüero,,,Matchweek 7,-4,18,7,13
