,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
278,1,1,Arsenal,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Bernd Leno,Sead Kolasinac,Shkodran Mustafi,Héctor Bellerín,Rob Holding,Henrikh Mkhitaryan,Lucas Torreira,Mesut Özil,Pierre-Emerick Aubameyang,Granit Xhaka,Alexandre Lacazette,Petr Cech,Stephan Lichtsteiner,Aaron Ramsey,Ainsley Maitland-Niles,Emile Smith Rowe,Alex Iwobi,Danny Welbeck,Alisson Becker,Trent Alexander-Arnold,Virgil van Dijk,Joe Gomez,Andy Robertson,Georginio Wijnaldum,James Milner,Fabinho,Sadio Mané,Mohamed Salah,Roberto Firmino,Simon Mignolet,Alberto Moreno,Joël Matip,Adam Lallana,Divock Origi,Daniel Sturridge,Xherdan Shaqiri,Matchweek 11,11,16,22,26
279,2,3,Wolverhampton Wanderers,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-3-2-1</strong>",Rui Patrício,Ryan Bennett,Conor Coady,Willy-Arnaud Boly,Rúben Neves,Matt Doherty,João Moutinho,Jonny Otto,Ivan Cavaleiro,Hélder Costa,Raúl Jiménez,John Ruddy,Kortney Hause,Rúben Vinagre,Morgan Gibbs-White,Leander Dendoncker,Adama Traoré,Léo Bonatini,Hugo Lloris,Juan Foyth,Kieran Trippier,Toby Alderweireld,Ben Davies,Lucas Moura,Moussa Sissoko,Harry Winks,Mousa Dembélé,Érik Lamela,Harry Kane,Paulo Gazzaniga,Sèrge Aurier,Davinson Sánchez,Christian Eriksen,Oliver Skipp,Fernando Llorente,Son Heung-Min,Matchweek 11,0,8,15,21
280,0,1,Tottenham Hotspur,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Hugo Lloris,Toby Alderweireld,Ben Davies,Kieran Trippier,Davinson Sánchez,Érik Lamela,Mousa Dembélé,Eric Dier,Moussa Sissoko,Lucas Moura,Harry Kane,Paulo Gazzaniga,Sèrge Aurier,Kyle Walker-Peters,Christian Eriksen,Harry Winks,Dele Alli,Son Heung-Min,Ederson,Kyle Walker,Aymeric Laporte,Benjamin Mendy,John Stones,Fernandinho,David Silva,Bernardo Silva,Sergio Agüero,Riyad Mahrez,Raheem Sterling,Arijanet Muric,Vincent Kompany,Nicolás Otamendi,Kevin De Bruyne,Leroy Sané,Phil Foden,Gabriel Jesus,Matchweek 10,9,23,21,23
281,0,4,Burnley,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>",Joe Hart,Ben Mee,Charlie Taylor,Matthew Lowton,James Tarkowski,Jack Cork,Jóhann Gudmundsson,Robert Brady,Steven Defour,Jeff Hendrick,Sam Vokes,Tom Heaton,Phil Bardsley,Kevin Long,Ashley Westwood,Chris Wood,Matej Vydra,Ashley Barnes,Kepa,Antonio Rüdiger,David Luiz,César Azpilicueta,Marcos Alonso,N'Golo Kanté,Jorginho,Ross Barkley,Pedro,Álvaro Morata,Willian,Willy Caballero,Davide Zappacosta,Gary Cahill,Mateo Kovacic,Cesc Fàbregas,Ruben Loftus-Cheek,Olivier Giroud,Matchweek 10,-7,13,8,21
282,2,2,Crystal Palace,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Wayne Hennessey,Mamadou Sakho,Patrick van Aanholt,James Tomkins,Aaron Wan-Bissaka,Andros Townsend,Cheikhou Kouyaté,James McArthur,Luka Milivojevic,Wilfried Zaha,Jordan Ayew,Vicente Guaita,Jeffrey Schlupp,Martin Kelly,Jairo Riedewald,Jason Puncheon,Max Meyer,Alexander Sørloth,Bernd Leno,Shkodran Mustafi,Rob Holding,Granit Xhaka,Héctor Bellerín,Mesut Özil,Pierre-Emerick Aubameyang,Mattéo Guendouzi,Alex Iwobi,Lucas Torreira,Alexandre Lacazette,Petr Cech,Stephan Lichtsteiner,Sokratis Papastathopoulos,Henrikh Mkhitaryan,Aaron Ramsey,Emile Smith Rowe,Danny Welbeck,Matchweek 10,-6,11,7,21
283,2,1,Manchester United,Everton,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",David de Gea,Ashley Young,Luke Shaw,Chris Smalling,Victor Lindelöf,Paul Pogba,Fred,Nemanja Matic,Marcus Rashford,Juan Mata,Anthony Martial,Sergio Romero,Marcos Rojo,Matteo Darmian,Jesse Lingard,Ander Herrera,Romelu Lukaku,Alexis Sánchez,Jordan Pickford,Michael Keane,Lucas Digne,Kurt Zouma,Séamus Coleman,André Gomes,Bernard,Idrissa Gueye,Gylfi Sigurdsson,Theo Walcott,Richarlison,Maarten Stekelenburg,Leighton Baines,Yerry Mina,Tom Davies,Ademola Lookman,Cenk Tosun,Dominic Calvert-Lewin,Matchweek 10,-1,3,14,15
284,1,0,Brighton and Hove Albion,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-2-1</strong>",Mathew Ryan,Gaëtan Bong,Bruno,Shane Duffy,Lewis Dunk,Dale Stephens,Alireza Jahanbakhsh,Beram Kayal,José Izquierdo,Solly March,Glenn Murray,Jason Steele,Bernardo,Leon Balogun,Yves Bissouma,Anthony Knockaert,Jürgen Locadia,Florin Andone,Rui Patrício,Ryan Bennett,Willy-Arnaud Boly,Conor Coady,Matt Doherty,João Moutinho,Rúben Neves,Jonny Otto,Adama Traoré,Hélder Costa,Raúl Jiménez,John Ruddy,Rúben Vinagre,Morgan Gibbs-White,Leander Dendoncker,Diogo Jota,Ivan Cavaleiro,Léo Bonatini,Matchweek 10,-3,1,11,15
285,0,3,Fulham,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">3-4-3</strong>",Sergio Rico,Denis Odoi,Timothy Fosu-Mensah,Tim Ream,Maxime Le Marchand,Aboubakar Kamara,Ryan Sessegnon,Jean Seri,Kevin McDonald,André Schürrle,Aleksandar Mitrovic,Marcus Bettinelli,Alfie Mawson,Cyrus Christie,Stefan Johansen,Frank Anguissa,Tom Cairney,Luciano Vietto,Asmir Begovic,Simon Francis,Nathan Aké,Steve Cook,Charlie Daniels,Adam Smith,Jefferson Lerma,Lewis Cook,David Brooks,Ryan Fraser,Callum Wilson,Artur Boruc,Diego Rico,Dan Gosling,Andrew Surman,Junior Stanislas,Jordon Ibe,Jermain Defoe,Matchweek 10,-14,4,5,17
286,4,1,Liverpool,Cardiff City,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""46"">4-4-1-1</strong>",Alisson Becker,Virgil van Dijk,Trent Alexander-Arnold,Alberto Moreno,Dejan Lovren,Sadio Mané,Georginio Wijnaldum,Fabinho,Roberto Firmino,Adam Lallana,Mohamed Salah,Simon Mignolet,Andy Robertson,Joe Gomez,Joël Matip,James Milner,Xherdan Shaqiri,Daniel Sturridge,Neil Etheridge,Sol Bamba,Bruno Ecuele Manga,Joe Bennett,Sean Morrison,Junior Hoilett,Josh Murphy,Víctor Camarasa,Aron Gunnarsson,Callum Paterson,Bobby De Cordova-Reid,Alex Smithies,Matthew Connolly,Greg Cunningham,Kadeem Harris,Loïc Damour,Kenneth Zohore,Gary Madine,Matchweek 10,13,-11,23,5
287,0,0,Southampton,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-1-1</strong>",Alex McCarthy,Wesley Hoedt,Ryan Bertrand,Jack Stephens,Cédric Soares,Mario Lemina,Oriol Romeu,Mohamed Elyounoussi,Nathan Redmond,Charlie Austin,Danny Ings,Angus Gunn,Jannik Vestergaard,Maya Yoshida,Stuart Armstrong,James Ward-Prowse,Manolo Gabbiadini,Shane Long,Martin Dúbravka,DeAndre Yedlin,Paul Dummett,Federico Fernández,Jamaal Lascelles,Jonjo Shelvey,Matt Ritchie,Mohamed Diamé,Kenedy,Ayoze Pérez,Yoshinori Muto,Karl Darlow,Javier Manquillo,Fabian Schär,Ki Sung-Yeung,Christian Atsu,Joselu,Salomón Rondón,Matchweek 10,-8,-8,6,2
288,3,0,Watford,Huddersfield Town,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-2-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""159"">4-4-1-1</strong>",Ben Foster,Adrian Mariappa,Craig Cathcart,Adam Masina,Kiko Femenía,Will Hughes,Abdoulaye Doucouré,Roberto Pereyra,Étienne Capoue,Gerard Deulofeu,Isaac Success,Heurelho Gomes,José Holebas,Ben Wilmot,Christian Kabasele,Ken Sema,Stefano Okaka,Andre Gray,Jonas Lössl,Chris Löwe,Erik Durm,Christopher Schindler,Zanka,Isaac Mbenza,Aaron Mooy,Jonathan Hogg,Philip Billing,Laurent Depoitre,Alex Pritchard,Ben Hamer,Jon Gorenc Stankovic,Florent Hadërgjonaj,Juninho Bacuna,Ramadan Sobhi,Collin Quaner,Steve Mounié,Matchweek 10,1,-14,16,3
289,1,1,Leicester City,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-1-4-1</strong>",Kasper Schmeichel,Harry Maguire,Ben Chilwell,Çaglar Söyüncü,Daniel Amartey,Marc Albrighton,Wilfred Ndidi,Rachid Ghezzal,James Maddison,Iborra,Kelechi Iheanacho,Danny Ward,Ricardo Pereira,Jonny Evans,Demarai Gray,Nampalys Mendy,Jamie Vardy,Shinji Okazaki,Lukasz Fabianski,Arthur Masuaku,Fabián Balbuena,Issa Diop,Pablo Zabaleta,Robert Snodgrass,Mark Noble,Felipe Anderson,Declan Rice,Grady Diangana,Chicharito,Adrián,Angelo Ogbonna,Aaron Cresswell,Ryan Fredericks,Conor Coventry,Joe Powell,Michail Antonio,Matchweek 10,0,-6,12,7
290,3,1,Arsenal,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">3-4-1-2</strong>",Bernd Leno,Stephan Lichtsteiner,Héctor Bellerín,Rob Holding,Shkodran Mustafi,Lucas Torreira,Alex Iwobi,Henrikh Mkhitaryan,Mesut Özil,Granit Xhaka,Alexandre Lacazette,Emiliano Martínez,Zech Medley,Mattéo Guendouzi,Aaron Ramsey,Emile Smith Rowe,Pierre-Emerick Aubameyang,Danny Welbeck,Kasper Schmeichel,Jonny Evans,Daniel Amartey,Harry Maguire,Ben Chilwell,Nampalys Mendy,Wilfred Ndidi,Ricardo Pereira,James Maddison,Kelechi Iheanacho,Jamie Vardy,Danny Ward,Christian Fuchs,Çaglar Söyüncü,Rachid Ghezzal,Iborra,Marc Albrighton,Shinji Okazaki,Matchweek 9,9,2,18,12
291,2,0,Everton,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>",Jordan Pickford,Lucas Digne,Michael Keane,Kurt Zouma,Séamus Coleman,Idrissa Gueye,Gylfi Sigurdsson,André Gomes,Theo Walcott,Bernard,Richarlison,Maarten Stekelenburg,Yerry Mina,Leighton Baines,Tom Davies,Cenk Tosun,Dominic Calvert-Lewin,Ademola Lookman,Wayne Hennessey,Aaron Wan-Bissaka,Patrick van Aanholt,Mamadou Sakho,James Tomkins,James McArthur,Luka Milivojevic,Cheikhou Kouyaté,Jeffrey Schlupp,Wilfried Zaha,Andros Townsend,Vicente Guaita,Martin Kelly,Jason Puncheon,Sullay Kaikai,Jairo Riedewald,Jordan Ayew,Connor Wickham,Matchweek 9,1,-4,12,7
292,2,2,Chelsea,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Kepa,David Luiz,Antonio Rüdiger,César Azpilicueta,Marcos Alonso,Mateo Kovacic,N'Golo Kanté,Jorginho,Eden Hazard,Willian,Álvaro Morata,Willy Caballero,Gary Cahill,Davide Zappacosta,Ross Barkley,Cesc Fàbregas,Pedro,Olivier Giroud,David de Gea,Luke Shaw,Victor Lindelöf,Chris Smalling,Ashley Young,Marcus Rashford,Anthony Martial,Juan Mata,Nemanja Matic,Paul Pogba,Romelu Lukaku,Sergio Romero,Eric Bailly,Matteo Darmian,Ander Herrera,Andreas Pereira,Fred,Alexis Sánchez,Matchweek 9,13,-1,20,13
293,0,0,Bournemouth,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>",Asmir Begovic,Nathan Aké,Adam Smith,Steve Cook,Simon Francis,David Brooks,Jefferson Lerma,Ryan Fraser,Lewis Cook,Callum Wilson,Joshua King,Artur Boruc,Diego Rico,Dan Gosling,Jordon Ibe,Andrew Surman,Junior Stanislas,Jermain Defoe,Alex McCarthy,Cédric Soares,Ryan Bertrand,Wesley Hoedt,Jack Stephens,Pierre-Emile Højbjerg,Mohamed Elyounoussi,Nathan Redmond,Mario Lemina,Charlie Austin,Danny Ings,Angus Gunn,Maya Yoshida,Jannik Vestergaard,James Ward-Prowse,Stuart Armstrong,Manolo Gabbiadini,Shane Long,Matchweek 9,4,-8,16,5
294,4,2,Cardiff City,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""46"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">4-3-3</strong>",Neil Etheridge,Sol Bamba,Joe Bennett,Sean Morrison,Bruno Ecuele Manga,Víctor Camarasa,Aron Gunnarsson,Josh Murphy,Harry Arter,Callum Paterson,Bobby De Cordova-Reid,Alex Smithies,Greg Cunningham,Jazz Richards,Kadeem Harris,Loïc Damour,Junior Hoilett,Kenneth Zohore,Marcus Bettinelli,Tim Ream,Calum Chambers,Maxime Le Marchand,Denis Odoi,Kevin McDonald,Jean Seri,Stefan Johansen,André Schürrle,Ryan Sessegnon,Aleksandar Mitrovic,Sergio Rico,Cyrus Christie,Alfie Mawson,Frank Anguissa,Floyd Ayité,Luciano Vietto,Aboubakar Kamara,Matchweek 9,-13,-12,2,5
295,5,0,Manchester City,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-1-1</strong>",Ederson,Vincent Kompany,Benjamin Mendy,John Stones,Aymeric Laporte,Fernandinho,Bernardo Silva,David Silva,Riyad Mahrez,Leroy Sané,Sergio Agüero,Arijanet Muric,Nicolás Otamendi,Oleksandr Zinchenko,Kevin De Bruyne,Phil Foden,Gabriel Jesus,Raheem Sterling,Joe Hart,Matthew Lowton,Charlie Taylor,James Tarkowski,Ben Mee,Jack Cork,Aaron Lennon,Jóhann Gudmundsson,Steven Defour,Jeff Hendrick,Sam Vokes,Tom Heaton,Kevin Long,Phil Bardsley,Ashley Westwood,Chris Wood,Matej Vydra,Ashley Barnes,Matchweek 9,18,-2,20,8
296,0,1,Newcastle United,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-1-1</strong>",Martin Dúbravka,DeAndre Yedlin,Jamaal Lascelles,Federico Fernández,Paul Dummett,Mohamed Diamé,Matt Ritchie,Kenedy,Jonjo Shelvey,Yoshinori Muto,Ayoze Pérez,Karl Darlow,Javier Manquillo,Fabian Schär,Isaac Hayden,Christian Atsu,Jacob Murphy,Joselu,Mathew Ryan,Lewis Dunk,Bruno,Shane Duffy,Gaëtan Bong,Beram Kayal,Alireza Jahanbakhsh,Dale Stephens,José Izquierdo,Solly March,Glenn Murray,David Button,Bernardo,Leon Balogun,Yves Bissouma,Anthony Knockaert,Florin Andone,Jürgen Locadia,Matchweek 9,-7,-4,2,8
297,0,1,West Ham United,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-3-2-1</strong>",Lukasz Fabianski,Pablo Zabaleta,Fabián Balbuena,Aaron Cresswell,Issa Diop,Felipe Anderson,Mark Noble,Andrii Yarmolenko,Declan Rice,Robert Snodgrass,Marko Arnautovic,Adrián,Arthur Masuaku,Angelo Ogbonna,Ryan Fredericks,Michail Antonio,Grady Diangana,Chicharito,Hugo Lloris,Davinson Sánchez,Toby Alderweireld,Kieran Trippier,Ben Davies,Lucas Moura,Moussa Sissoko,Érik Lamela,Eric Dier,Harry Winks,Harry Kane,Paulo Gazzaniga,Kyle Walker-Peters,Sèrge Aurier,Christian Eriksen,Mousa Dembélé,Fernando Llorente,Son Heung-Min,Matchweek 9,-5,8,7,18
298,0,2,Wolverhampton Wanderers,Watford,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-2-2</strong>",Rui Patrício,Ryan Bennett,Conor Coady,Willy-Arnaud Boly,Rúben Neves,João Moutinho,Matt Doherty,Jonny Otto,Diogo Jota,Hélder Costa,Raúl Jiménez,John Ruddy,Kortney Hause,Rúben Vinagre,Romain Saïss,Adama Traoré,Léo Bonatini,Ivan Cavaleiro,Ben Foster,Craig Cathcart,Adam Masina,Adrian Mariappa,Kiko Femenía,Will Hughes,Roberto Pereyra,Étienne Capoue,Abdoulaye Doucouré,Isaac Success,Gerard Deulofeu,Heurelho Gomes,Ben Wilmot,Marc Navarro,Sebastian Prödl,Ken Sema,Domingos Quina,Andre Gray,Matchweek 9,3,-1,15,13
299,0,1,Huddersfield Town,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""159"">3-5-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Jonas Lössl,Zanka,Chris Löwe,Christopher Schindler,Aaron Mooy,Erik Durm,Jonathan Hogg,Florent Hadërgjonaj,Philip Billing,Alex Pritchard,Laurent Depoitre,Ben Hamer,Jon Gorenc Stankovic,Rajiv van La Parra,Isaac Mbenza,Juninho Bacuna,Steve Mounié,Adama Diakhaby,Alisson Becker,Joe Gomez,Andy Robertson,Dejan Lovren,Virgil van Dijk,Xherdan Shaqiri,James Milner,Jordan Henderson,Adam Lallana,Mohamed Salah,Daniel Sturridge,Simon Mignolet,Trent Alexander-Arnold,Joël Matip,Georginio Wijnaldum,Fabinho,Divock Origi,Roberto Firmino,Matchweek 9,-13,12,3,20
300,1,5,Fulham,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""34"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-4-2</strong>",Marcus Bettinelli,Tim Ream,Denis Odoi,Maxime Le Marchand,Frank Anguissa,Jean Seri,Cyrus Christie,Ryan Sessegnon,Luciano Vietto,Aleksandar Mitrovic,André Schürrle,Sergio Rico,Steven Sessegnon,Alfie Mawson,Kevin McDonald,Stefan Johansen,Aboubakar Kamara,Floyd Ayité,Bernd Leno,Nacho Monreal,Héctor Bellerín,Shkodran Mustafi,Rob Holding,Henrikh Mkhitaryan,Lucas Torreira,Alex Iwobi,Granit Xhaka,Alexandre Lacazette,Danny Welbeck,Emiliano Martínez,Sead Kolasinac,Sokratis Papastathopoulos,Stephan Lichtsteiner,Mattéo Guendouzi,Aaron Ramsey,Pierre-Emerick Aubameyang,Matchweek 8,-8,5,5,15
301,0,3,Southampton,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>",Alex McCarthy,Jan Bednarek,Maya Yoshida,Wesley Hoedt,Pierre-Emile Højbjerg,Ryan Bertrand,Cédric Soares,Mario Lemina,Danny Ings,Manolo Gabbiadini,Nathan Redmond,Angus Gunn,Jannik Vestergaard,Matt Targett,Oriol Romeu,Steven Davis,Charlie Austin,Shane Long,Kepa,César Azpilicueta,Marcos Alonso,David Luiz,Antonio Rüdiger,N'Golo Kanté,Ross Barkley,Jorginho,Willian,Eden Hazard,Olivier Giroud,Willy Caballero,Davide Zappacosta,Gary Cahill,Mateo Kovacic,Cesc Fàbregas,Pedro,Álvaro Morata,Matchweek 8,-5,10,5,17
302,0,0,Liverpool,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>",Alisson Becker,Dejan Lovren,Joe Gomez,Andy Robertson,Virgil van Dijk,Georginio Wijnaldum,Jordan Henderson,James Milner,Mohamed Salah,Roberto Firmino,Sadio Mané,Simon Mignolet,Trent Alexander-Arnold,Joël Matip,Naby Keïta,Xherdan Shaqiri,Fabinho,Daniel Sturridge,Ederson,Benjamin Mendy,John Stones,Kyle Walker,Aymeric Laporte,Fernandinho,Bernardo Silva,Riyad Mahrez,Raheem Sterling,David Silva,Sergio Agüero,Arijanet Muric,Nicolás Otamendi,Vincent Kompany,Danilo,Phil Foden,Gabriel Jesus,Leroy Sané,Matchweek 8,12,18,19,19
303,1,1,Burnley,Huddersfield Town,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""159"">4-2-3-1</strong>",Joe Hart,James Tarkowski,Charlie Taylor,Matthew Lowton,Ben Mee,Aaron Lennon,Jack Cork,Ashley Westwood,Jóhann Gudmundsson,Sam Vokes,Ashley Barnes,Tom Heaton,Kevin Long,Phil Bardsley,Jeff Hendrick,Chris Wood,Dwight McNeil,Matej Vydra,Jonas Lössl,Christopher Schindler,Zanka,Erik Durm,Chris Löwe,Aaron Mooy,Rajiv van La Parra,Jonathan Hogg,Alex Pritchard,Philip Billing,Laurent Depoitre,Ben Hamer,Florent Hadërgjonaj,Jon Gorenc Stankovic,Isaac Mbenza,Steve Mounié,Elias Kachunga,Adama Diakhaby,Matchweek 8,-2,-13,7,2
304,0,1,Crystal Palace,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>",Wayne Hennessey,Mamadou Sakho,James Tomkins,Aaron Wan-Bissaka,Patrick van Aanholt,Andros Townsend,James McArthur,Luka Milivojevic,Jeffrey Schlupp,Jordan Ayew,Wilfried Zaha,Vicente Guaita,Martin Kelly,Joel Ward,Max Meyer,Jason Puncheon,Cheikhou Kouyaté,Alexander Sørloth,Rui Patrício,Willy-Arnaud Boly,Ryan Bennett,Conor Coady,Matt Doherty,João Moutinho,Rúben Neves,Jonny Otto,Raúl Jiménez,Diogo Jota,Hélder Costa,John Ruddy,Kortney Hause,Romain Saïss,Morgan Gibbs-White,Ivan Cavaleiro,Adama Traoré,Léo Bonatini,Matchweek 8,-3,2,7,12
305,1,2,Leicester City,Everton,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Kasper Schmeichel,Harry Maguire,Ben Chilwell,Daniel Amartey,Wes Morgan,Ricardo Pereira,Nampalys Mendy,Wilfred Ndidi,James Maddison,Kelechi Iheanacho,Jamie Vardy,Danny Ward,Christian Fuchs,Jonny Evans,Iborra,Rachid Ghezzal,Marc Albrighton,Shinji Okazaki,Jordan Pickford,Lucas Digne,Jonjoe Kenny,Michael Keane,Kurt Zouma,Gylfi Sigurdsson,Idrissa Gueye,Tom Davies,Bernard,Theo Walcott,Richarlison,Maarten Stekelenburg,Leighton Baines,Mason Holgate,Morgan Schneiderlin,Cenk Tosun,Dominic Calvert-Lewin,Ademola Lookman,Matchweek 8,3,0,12,9
306,1,0,Tottenham Hotspur,Cardiff City,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""46"">4-1-4-1</strong>",Hugo Lloris,Danny Rose,Kieran Trippier,Toby Alderweireld,Davinson Sánchez,Harry Winks,Eric Dier,Son Heung-Min,Moussa Sissoko,Harry Kane,Lucas Moura,Paulo Gazzaniga,Ben Davies,Kyle Walker-Peters,Érik Lamela,Victor Wanyama,Oliver Skipp,Fernando Llorente,Neil Etheridge,Bruno Ecuele Manga,Sol Bamba,Joe Bennett,Sean Morrison,Víctor Camarasa,Joe Ralls,Junior Hoilett,Harry Arter,Josh Murphy,Callum Paterson,Brian Murphy,Jazz Richards,Bobby De Cordova-Reid,Aron Gunnarsson,Kadeem Harris,Danny Ward,Kenneth Zohore,Matchweek 8,7,-12,15,2
307,0,4,Watford,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-2-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>",Ben Foster,Christian Kabasele,José Holebas,Kiko Femenía,Craig Cathcart,Étienne Capoue,Roberto Pereyra,Abdoulaye Doucouré,Will Hughes,Troy Deeney,Andre Gray,Heurelho Gomes,Adrian Mariappa,Adam Masina,Ken Sema,Nathaniel Chalobah,Gerard Deulofeu,Isaac Success,Asmir Begovic,Simon Francis,Nathan Aké,Steve Cook,Adam Smith,Ryan Fraser,Lewis Cook,David Brooks,Jefferson Lerma,Joshua King,Callum Wilson,Artur Boruc,Diego Rico,Junior Stanislas,Jordon Ibe,Andrew Surman,Dan Gosling,Jermain Defoe,Matchweek 8,3,0,13,13
308,3,2,Manchester United,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-1-1</strong>",David de Gea,Ashley Young,Chris Smalling,Eric Bailly,Luke Shaw,Paul Pogba,Scott McTominay,Nemanja Matic,Romelu Lukaku,Anthony Martial,Marcus Rashford,Sergio Romero,Victor Lindelöf,Andreas Pereira,Fred,Marouane Fellaini,Juan Mata,Alexis Sánchez,Martin Dúbravka,Javier Manquillo,DeAndre Yedlin,Federico Fernández,Jamaal Lascelles,Kenedy,Mohamed Diamé,Matt Ritchie,Jonjo Shelvey,Yoshinori Muto,Ayoze Pérez,Karl Darlow,Fabian Schär,Ciaran Clark,Christian Atsu,Jacob Murphy,Isaac Hayden,Joselu,Matchweek 8,-2,-6,10,2
