,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
316,2,1,Liverpool,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-2-3-1</strong>",Simon Mignolet,Dejan Lovren,Alberto Moreno,Martin Skrtel,Javier Manquillo,Steven Gerrard,Adam Lallana,Philippe Coutinho,Jordan Henderson,Raheem Sterling,Rickie Lambert,Bradley Jones,Glen Johnson,Kolo Touré,Lucas Leiva,Fabio Borini,Mario Balotelli,Lazar Markovic,Ben Foster,Sébastien Pocognoli,Joleon Lescott,Craig Dawson,Cristian Gamboa,Chris Brunt,Graham Dorrans,Stéphane Sessègnon,James Morrison,Craig Gardner,Saido Berahino,Boaz Myhill,Gareth McAuley,Chris Baird,Youssouf Mulumbu,Sebastián Blanco,Claudio Yacob,Georgios Samaras,Matchweek 7,-1,0,7,8
317,3,1,Sunderland,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""29""></strong>","<strong class=""matchTeamFormation"" data-team-id=""42""></strong>",Vito Mannone,Patrick van Aanholt,Santiago Vergini,John O'Shea,Billy Jones,William Buckley,Sebastian Larsson,Connor Wickham,Lee Cattermole,Jordi Gómez,Steven Fletcher,Costel Pantilimon,Wes Brown,Charalampos Mavrias,Adam Johnson,Liam Bridcutt,Jack Rodwell,Jozy Altidore,Asmir Begovic,Ryan Shawcross,Marc Wilson,Muniesa,Phil Bardsley,Charlie Adam,Marko Arnautovic,Steven Nzonzi,Victor Moses,Glenn Whelan,Peter Crouch,Thomas Sørensen,Erik Pieters,Robert Huth,Stephen Ireland,Oussama Assaidi,Bojan,Jonathan Walters,Matchweek 7,-1,0,5,8
318,2,2,Swansea City,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""45""></strong>","<strong class=""matchTeamFormation"" data-team-id=""23""></strong>",Lukasz Fabianski,Federico Fernández,Ashley Williams,Jazz Richards,Neil Taylor,Gylfi Sigurdsson,Ki Sung-Yeung,Jonjo Shelvey,Nathan Dyer,Wayne Routledge,Wilfried Bony,Gerhard Tremmel,Kyle Bartley,Liam Shephard,Jefferson Montero,Tom Carroll,Bafétimbi Gomis,Marvin Emnes,Tim Krul,Daryl Janmaat,Paul Dummett,Mike Williamson,Fabricio Coloccini,Yoan Gouffran,Jack Colback,Moussa Sissoko,Cheick Tioté,Gabriel Obertan,Papiss Cissé,Robert Elliot,Massadio Haïdara,Vurnon Anita,Rémy Cabella,Sammy Ameobi,Emmanuel Rivière,Ayoze Pérez,Matchweek 7,2,-7,10,3
319,0,2,Aston Villa,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""2""></strong>","<strong class=""matchTeamFormation"" data-team-id=""11""></strong>",Brad Guzan,Philippe Senderos,Alan Hutton,Nathan Baker,Aly Cissokho,Fabian Delph,Ashley Westwood,Tom Cleverley,Andreas Weimann,Charles N'Zogbia,Kieran Richardson,Shay Given,Ciaran Clark,Leandro Bacuna,Jack Grealish,Carlos Sánchez,Christian Benteke,Darren Bent,Joe Hart,Vincent Kompany,Eliaquim Mangala,Pablo Zabaleta,Aleksandar Kolarov,Fernandinho,David Silva,James Milner,Yaya Touré,Edin Dzeko,Sergio Agüero,Willy Caballero,Bacary Sagna,Martín Demichelis,Jesús Navas,Fernando,Frank Lampard,Stevan Jovetic,Matchweek 7,-3,5,10,11
320,1,0,Stoke City,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""42""></strong>","<strong class=""matchTeamFormation"" data-team-id=""23""></strong>",Asmir Begovic,Ryan Shawcross,Marc Wilson,Muniesa,Phil Bardsley,Steven Nzonzi,Victor Moses,Glenn Whelan,Mame Diouf,Charlie Adam,Peter Crouch,Thomas Sørensen,Erik Pieters,Robert Huth,Stephen Ireland,Oussama Assaidi,Bojan,Marko Arnautovic,Tim Krul,Daryl Janmaat,Paul Dummett,Mike Williamson,Fabricio Coloccini,Yoan Gouffran,Rémy Cabella,Jack Colback,Moussa Sissoko,Cheick Tioté,Emmanuel Rivière,Robert Elliot,Steven Taylor,Vurnon Anita,Gabriel Obertan,Papiss Cissé,Sammy Ameobi,Adam Armstrong,Matchweek 6,-1,-6,5,3
321,4,0,West Bromwich Albion,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""36""></strong>","<strong class=""matchTeamFormation"" data-team-id=""43""></strong>",Ben Foster,Joleon Lescott,Andre Wisdom,Sébastien Pocognoli,Craig Dawson,James Morrison,Stéphane Sessègnon,Craig Gardner,Graham Dorrans,Chris Brunt,Saido Berahino,Boaz Myhill,Cristian Gamboa,Gareth McAuley,Youssouf Mulumbu,Sebastián Blanco,Claudio Yacob,Georgios Samaras,Tom Heaton,Michael Duff,Ben Mee,Jason Shackell,Kieran Trippier,Scott Arfield,Steven Reid,George Boyd,Ross Wallace,Michael Kightly,Lukas Jutkiewicz,Matthew Gilks,Michael Keane,Kevin Long,Stephen Ward,Nathaniel Chalobah,Marvin Sordell,Ashley Barnes,Matchweek 6,-4,-3,5,3
322,1,1,Liverpool,Everton,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-3</strong>",Simon Mignolet,Dejan Lovren,Javier Manquillo,Alberto Moreno,Martin Skrtel,Steven Gerrard,Adam Lallana,Jordan Henderson,Lazar Markovic,Raheem Sterling,Mario Balotelli,Bradley Jones,Kolo Touré,Philippe Coutinho,Lucas Leiva,José Enrique,Suso,Rickie Lambert,Tim Howard,Leighton Baines,John Stones,Phil Jagielka,Tony Hibbert,Gareth Barry,Muhamed Besic,James McCarthy,Kevin Mirallas,Romelu Lukaku,Steven Naismith,Joel Robles,Jiang Guangtai,Antolín Alcáraz,Aiden McGeady,Leon Osman,Darron Gibson,Samuel Eto'o,Matchweek 6,-1,-2,6,5
323,3,0,Chelsea,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""4""></strong>","<strong class=""matchTeamFormation"" data-team-id=""2""></strong>",Thibaut Courtois,Gary Cahill,John Terry,César Azpilicueta,Branislav Ivanovic,Oscar,Eden Hazard,Cesc Fàbregas,Willian,Nemanja Matic,Diego Costa,Petr Cech,Kurt Zouma,Filipe Luís,André Schürrle,John Obi Mikel,Didier Drogba,Loïc Rémy,Brad Guzan,Philippe Senderos,Alan Hutton,Nathan Baker,Aly Cissokho,Fabian Delph,Tom Cleverley,Ashley Westwood,Gabriel Agbonlahor,Andreas Weimann,Kieran Richardson,Shay Given,Ciaran Clark,Jack Grealish,Leandro Bacuna,Charles N'Zogbia,Carlos Sánchez,Darren Bent,Matchweek 6,9,0,13,10
324,2,0,Crystal Palace,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""6""></strong>","<strong class=""matchTeamFormation"" data-team-id=""26""></strong>",Julian Speroni,Scott Dann,Joel Ward,Damien Delaney,Martin Kelly,Mile Jedinak,Joe Ledley,James McArthur,Yannick Bolasie,Jason Puncheon,Fraizer Campbell,Wayne Hennessey,Adrian Mariappa,Adlène Guédioura,Dwight Gayle,Wilfried Zaha,Kevin Doyle,Marouane Chamakh,Kasper Schmeichel,Paul Konchesky,Liam Moore,Wes Morgan,Ritchie De Laet,Esteban Cambiasso,Dean Hammond,Danny Drinkwater,David Nugent,Jamie Vardy,Leonardo Ulloa,Ben Hamer,Danny Simpson,Marcin Wasilewski,Andy King,Jeffrey Schlupp,Riyad Mahrez,Matty James,Matchweek 6,-2,1,5,8
325,2,4,Hull City,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""41""></strong>","<strong class=""matchTeamFormation"" data-team-id=""11""></strong>",Allan McGregor,Liam Rosenior,Curtis Davies,Andy Robertson,Michael Dawson,Ahmed El Mohamady,Jake Livermore,Tom Huddlestone,Mohamed Diamé,Abel Hernández,Nikica Jelavic,Steve Harper,James Chester,Alex Bruce,Robert Brady,Gastón Ramírez,Hatem Ben Arfa,Stephen Quinn,Willy Caballero,Vincent Kompany,Eliaquim Mangala,Pablo Zabaleta,Gaël Clichy,Fernandinho,David Silva,James Milner,Yaya Touré,Sergio Agüero,Edin Dzeko,Joe Hart,Aleksandar Kolarov,Bacary Sagna,Martín Demichelis,José Pozo,Jesús Navas,Frank Lampard,Matchweek 6,0,3,6,8
326,2,1,Manchester United,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""12""></strong>","<strong class=""matchTeamFormation"" data-team-id=""25""></strong>",David de Gea,Marcos Rojo,Luke Shaw,Paddy McNair,Rafael,Wayne Rooney,Daley Blind,Ángel Di María,Ander Herrera,Radamel Falcao,Robin van Persie,Anders Lindegaard,Antonio Valencia,Tom Thorpe,Andreas Pereira,Adnan Januzaj,Darren Fletcher,Juan Mata,Adrián,Guy Demel,James Tomkins,Aaron Cresswell,Winston Reid,Diego Poyet,Morgan Amalfitano,Alexandre Song,Diafra Sakho,Stewart Downing,Enner Valencia,Jussi Jääskeläinen,James Collins,Carl Jenkinson,Kevin Nolan,Carlton Cole,Mauro Zárate,Ricardo Vaz Tê,Matchweek 6,1,1,5,7
327,2,1,Southampton,Queens Park Rangers,"<strong class=""matchTeamFormation"" data-team-id=""20""></strong>","<strong class=""matchTeamFormation"" data-team-id=""17""></strong>",Fraser Forster,Ryan Bertrand,José Fonte,Toby Alderweireld,Nathaniel Clyne,Victor Wanyama,Steven Davis,Morgan Schneiderlin,Dusan Tadic,Graziano Pellè,Sadio Mané,Kelvin Davis,Matt Targett,Jason McCarthy,Harrison Reed,Jack Cork,Shane Long,Emmanuel Mayuka,Robert Green,Mauricio Isla,Armand Traore,Rio Ferdinand,Steven Caulker,Matt Phillips,Leroy Fer,Sandro,Eduardo Vargas,Niko Kranjcar,Charlie Austin,Alex McCarthy,Richard Dunne,Nedum Onuoha,Clint Hill,Karl Henry,Junior Hoilett,Bobby Zamora,Matchweek 6,6,-8,10,4
328,0,0,Sunderland,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""29""></strong>","<strong class=""matchTeamFormation"" data-team-id=""45""></strong>",Vito Mannone,Patrick van Aanholt,Santiago Vergini,John O'Shea,Billy Jones,Adam Johnson,Lee Cattermole,Sebastian Larsson,Jack Rodwell,William Buckley,Connor Wickham,Costel Pantilimon,Jordi Gómez,Ricardo Álvarez,Charalampos Mavrias,Liam Bridcutt,Steven Fletcher,Jozy Altidore,Lukasz Fabianski,Federico Fernández,Ashley Williams,Angel Rangel,Neil Taylor,Gylfi Sigurdsson,Ki Sung-Yeung,Jonjo Shelvey,Nathan Dyer,Wayne Routledge,Bafétimbi Gomis,Gerhard Tremmel,Kyle Bartley,Jazz Richards,Jefferson Montero,Tom Carroll,Wilfried Bony,Marvin Emnes,Matchweek 6,-1,2,4,9
329,1,1,Arsenal,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""1""></strong>","<strong class=""matchTeamFormation"" data-team-id=""21""></strong>",Wojciech Szczesny,Laurent Koscielny,Kieran Gibbs,Per Mertesacker,Calum Chambers,Mesut Özil,Alex Oxlade-Chamberlain,Jack Wilshere,Aaron Ramsey,Mikel Arteta,Danny Welbeck,David Ospina,Francis Coquelin,Tomas Rosicky,Santi Cazorla,Mathieu Flamini,Alexis Sánchez,Lukas Podolski,Hugo Lloris,Kyle Naughton,Danny Rose,Jan Vertonghen,Younes Kaboul,Étienne Capoue,Érik Lamela,Nacer Chadli,Christian Eriksen,Ryan Mason,Emmanuel Adebayor,Michel Vorm,Federico Fazio,Andros Townsend,Eric Dier,Nabil Bentaleb,Aaron Lennon,Roberto Soldado,Matchweek 6,4,1,9,7
330,5,3,Leicester City,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""26""></strong>","<strong class=""matchTeamFormation"" data-team-id=""12""></strong>",Kasper Schmeichel,Paul Konchesky,Liam Moore,Ritchie De Laet,Wes Morgan,Dean Hammond,Esteban Cambiasso,Danny Drinkwater,David Nugent,Jamie Vardy,Leonardo Ulloa,Ben Hamer,Marcin Wasilewski,Andy King,Jeffrey Schlupp,Matty James,Chris Wood,Riyad Mahrez,David de Gea,Marcos Rojo,Tyler Blackett,Rafael,Jonny Evans,Wayne Rooney,Daley Blind,Ander Herrera,Ángel Di María,Radamel Falcao,Robin van Persie,Anders Lindegaard,Chris Smalling,Luke Shaw,Adnan Januzaj,Juan Mata,Darren Fletcher,Antonio Valencia,Matchweek 5,-1,3,5,5
331,0,1,Tottenham Hotspur,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""21""></strong>","<strong class=""matchTeamFormation"" data-team-id=""36""></strong>",Hugo Lloris,Vlad Chiriches,Eric Dier,Younes Kaboul,Danny Rose,Érik Lamela,Nacer Chadli,Christian Eriksen,Étienne Capoue,Mousa Dembélé,Emmanuel Adebayor,Michel Vorm,Jan Vertonghen,Kyle Naughton,Paulinho,Nabil Bentaleb,Aaron Lennon,Roberto Soldado,Ben Foster,Sébastien Pocognoli,Joleon Lescott,Andre Wisdom,Craig Dawson,James Morrison,Stéphane Sessègnon,Graham Dorrans,Chris Brunt,Craig Gardner,Saido Berahino,Boaz Myhill,Cristian Gamboa,Gareth McAuley,Chris Baird,Youssouf Mulumbu,Victor Anichebe,Brown Ideye,Matchweek 5,2,-5,7,2
332,2,3,Everton,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""7""></strong>","<strong class=""matchTeamFormation"" data-team-id=""6""></strong>",Tim Howard,Leighton Baines,John Stones,Sylvain Distin,Phil Jagielka,Leon Osman,Gareth Barry,James McCarthy,Samuel Eto'o,Christian Atsu,Romelu Lukaku,Joel Robles,Muhamed Besic,Antolín Alcáraz,Kevin Mirallas,Darron Gibson,Aiden McGeady,Steven Naismith,Julian Speroni,Scott Dann,Joel Ward,Damien Delaney,Martin Kelly,Mile Jedinak,Joe Ledley,James McArthur,Yannick Bolasie,Jason Puncheon,Fraizer Campbell,Wayne Hennessey,Ezekiel Fryers,Adrian Mariappa,Adlène Guédioura,Dwight Gayle,Wilfried Zaha,Kevin Doyle,Matchweek 5,-1,-3,5,2
333,1,1,Manchester City,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""11""></strong>","<strong class=""matchTeamFormation"" data-team-id=""4""></strong>",Joe Hart,Vincent Kompany,Aleksandar Kolarov,Eliaquim Mangala,Pablo Zabaleta,Fernandinho,David Silva,James Milner,Yaya Touré,Edin Dzeko,Sergio Agüero,Willy Caballero,Gaël Clichy,Bacary Sagna,Martín Demichelis,Jesús Navas,Frank Lampard,Samir Nasri,Thibaut Courtois,Gary Cahill,John Terry,César Azpilicueta,Branislav Ivanovic,Willian,Eden Hazard,Ramires,Cesc Fàbregas,Nemanja Matic,Diego Costa,Petr Cech,Filipe Luís,André Schürrle,John Obi Mikel,Oscar,Loïc Rémy,Didier Drogba,Matchweek 5,3,9,7,12
334,2,2,Queens Park Rangers,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""17""></strong>","<strong class=""matchTeamFormation"" data-team-id=""42""></strong>",Robert Green,Mauricio Isla,Armand Traore,Steven Caulker,Rio Ferdinand,Leroy Fer,Niko Kranjcar,Joey Barton,Jordon Mutch,Eduardo Vargas,Charlie Austin,Alex McCarthy,Richard Dunne,Nedum Onuoha,Karl Henry,Matt Phillips,Bobby Zamora,Junior Hoilett,Asmir Begovic,Ryan Shawcross,Marc Wilson,Erik Pieters,Phil Bardsley,Steven Nzonzi,Victor Moses,Mame Diouf,Glenn Whelan,Charlie Adam,Peter Crouch,Thomas Sørensen,Muniesa,Robert Huth,Steve Sidwell,Bojan,Oussama Assaidi,Marko Arnautovic,Matchweek 5,-8,-1,3,4
335,0,3,Aston Villa,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""2""></strong>","<strong class=""matchTeamFormation"" data-team-id=""1""></strong>",Brad Guzan,Philippe Senderos,Alan Hutton,Ciaran Clark,Aly Cissokho,Fabian Delph,Carlos Sánchez,Andreas Weimann,Tom Cleverley,Kieran Richardson,Gabriel Agbonlahor,Shay Given,Matthew Lowton,Leandro Bacuna,Jores Okore,Jack Grealish,Joe Cole,Charles N'Zogbia,Wojciech Szczesny,Laurent Koscielny,Kieran Gibbs,Per Mertesacker,Calum Chambers,Mesut Özil,Aaron Ramsey,Mikel Arteta,Santi Cazorla,Alex Oxlade-Chamberlain,Danny Welbeck,David Ospina,Abou Diaby,Francis Coquelin,Tomas Rosicky,Jack Wilshere,Alexis Sánchez,Lukas Podolski,Matchweek 5,3,1,10,6
336,0,0,Burnley,Sunderland,"<strong class=""matchTeamFormation"" data-team-id=""43""></strong>","<strong class=""matchTeamFormation"" data-team-id=""29""></strong>",Tom Heaton,Michael Duff,Ben Mee,Jason Shackell,Kieran Trippier,David Jones,Scott Arfield,George Boyd,Dean Marney,Marvin Sordell,Lukas Jutkiewicz,Matthew Gilks,Michael Keane,Steven Reid,Stephen Ward,Ross Wallace,Michael Kightly,Ashley Barnes,Vito Mannone,Patrick van Aanholt,Santiago Vergini,Wes Brown,John O'Shea,Adam Johnson,Jack Rodwell,Sebastian Larsson,Lee Cattermole,Emanuele Giaccherini,Connor Wickham,Costel Pantilimon,Billy Jones,Jordi Gómez,William Buckley,Liam Bridcutt,Danny Graham,Jozy Altidore,Matchweek 5,-3,-1,2,3
337,2,2,Newcastle United,Hull City,"<strong class=""matchTeamFormation"" data-team-id=""23""></strong>","<strong class=""matchTeamFormation"" data-team-id=""41""></strong>",Tim Krul,Daryl Janmaat,Paul Dummett,Mike Williamson,Fabricio Coloccini,Yoan Gouffran,Jack Colback,Moussa Sissoko,Cheick Tioté,Rémy Cabella,Emmanuel Rivière,Robert Elliot,Massadio Haïdara,Steven Taylor,Vurnon Anita,Papiss Cissé,Sammy Ameobi,Ayoze Pérez,Allan McGregor,Curtis Davies,Andy Robertson,Michael Dawson,Ahmed El Mohamady,Stephen Quinn,Tom Huddlestone,Mohamed Diamé,Jake Livermore,Abel Hernández,Nikica Jelavic,Steve Harper,James Chester,Liam Rosenior,Robert Brady,Gastón Ramírez,David Meyler,Sone Aluko,Matchweek 5,-6,0,2,5
338,0,1,Swansea City,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""45""></strong>","<strong class=""matchTeamFormation"" data-team-id=""20""></strong>",Lukasz Fabianski,Federico Fernández,Ashley Williams,Angel Rangel,Neil Taylor,Jonjo Shelvey,Ki Sung-Yeung,Nathan Dyer,Wayne Routledge,Gylfi Sigurdsson,Wilfried Bony,Gerhard Tremmel,Kyle Bartley,Jazz Richards,Jefferson Montero,Tom Carroll,Bafétimbi Gomis,Marvin Emnes,Fraser Forster,Maya Yoshida,Ryan Bertrand,José Fonte,Nathaniel Clyne,James Ward-Prowse,Morgan Schneiderlin,Jack Cork,Graziano Pellè,Shane Long,Dusan Tadic,Kelvin Davis,Florin Gardos,Matt Targett,Victor Wanyama,Sam McQueen,Steven Davis,Emmanuel Mayuka,Matchweek 5,3,5,9,7
339,3,1,West Ham United,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-1-2-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-1-2-1-2</strong>",Adrián,Guy Demel,James Tomkins,Aaron Cresswell,Winston Reid,Cheikhou Kouyaté,Alexandre Song,Stewart Downing,Mark Noble,Enner Valencia,Diafra Sakho,Jussi Jääskeläinen,James Collins,Carl Jenkinson,Morgan Amalfitano,Mauro Zárate,Carlton Cole,Ricardo Vaz Tê,Simon Mignolet,Dejan Lovren,Alberto Moreno,Martin Skrtel,Javier Manquillo,Steven Gerrard,Jordan Henderson,Lucas Leiva,Raheem Sterling,Mario Balotelli,Fabio Borini,Bradley Jones,Kolo Touré,Mamadou Sakho,Adam Lallana,José Enrique,Lazar Markovic,Rickie Lambert,Matchweek 5,-1,1,4,6
340,2,2,Hull City,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""41""></strong>","<strong class=""matchTeamFormation"" data-team-id=""25""></strong>",Allan McGregor,Andy Robertson,Curtis Davies,Michael Dawson,Ahmed El Mohamady,Mohamed Diamé,Tom Huddlestone,Stephen Quinn,Jake Livermore,Abel Hernández,Nikica Jelavic,Steve Harper,James Chester,Liam Rosenior,David Meyler,Robert Brady,Gastón Ramírez,Hatem Ben Arfa,Adrián,Guy Demel,James Tomkins,Aaron Cresswell,Winston Reid,Cheikhou Kouyaté,Stewart Downing,Mauro Zárate,Mark Noble,Enner Valencia,Diafra Sakho,Jussi Jääskeläinen,James Collins,Carl Jenkinson,Alexandre Song,Morgan Amalfitano,Carlton Cole,Ricardo Vaz Tê,Matchweek 4,0,-1,4,3
341,4,0,Manchester United,Queens Park Rangers,"<strong class=""matchTeamFormation"" data-team-id=""12""></strong>","<strong class=""matchTeamFormation"" data-team-id=""17""></strong>",David de Gea,Marcos Rojo,Tyler Blackett,Jonny Evans,Rafael,Juan Mata,Daley Blind,Ander Herrera,Ángel Di María,Wayne Rooney,Robin van Persie,Anders Lindegaard,Antonio Valencia,Luke Shaw,Andreas Pereira,Adnan Januzaj,Darren Fletcher,Radamel Falcao,Robert Green,Mauricio Isla,Clint Hill,Steven Caulker,Rio Ferdinand,Leroy Fer,Sandro,Junior Hoilett,Niko Kranjcar,Charlie Austin,Matt Phillips,Alex McCarthy,Nedum Onuoha,Armand Traore,Karl Henry,Bobby Zamora,Adel Taarabt,Eduardo Vargas,Matchweek 4,-1,-4,2,3
342,2,2,Arsenal,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""1""></strong>","<strong class=""matchTeamFormation"" data-team-id=""11""></strong>",Wojciech Szczesny,Nacho Monreal,Laurent Koscielny,Mathieu Debuchy,Per Mertesacker,Mesut Özil,Aaron Ramsey,Mathieu Flamini,Jack Wilshere,Alexis Sánchez,Danny Welbeck,David Ospina,Kieran Gibbs,Calum Chambers,Mikel Arteta,Alex Oxlade-Chamberlain,Santi Cazorla,Lukas Podolski,Joe Hart,Vincent Kompany,Martín Demichelis,Pablo Zabaleta,Gaël Clichy,Fernandinho,Jesús Navas,David Silva,Frank Lampard,James Milner,Sergio Agüero,Willy Caballero,Eliaquim Mangala,Bacary Sagna,Aleksandar Kolarov,Scott Sinclair,Samir Nasri,Edin Dzeko,Matchweek 4,1,3,5,6
343,4,2,Chelsea,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""45"">4-2-3-1</strong>",Thibaut Courtois,Gary Cahill,John Terry,César Azpilicueta,Branislav Ivanovic,André Schürrle,Eden Hazard,Cesc Fàbregas,Oscar,Nemanja Matic,Diego Costa,Petr Cech,Kurt Zouma,Filipe Luís,Mohamed Salah,Ramires,Willian,Loïc Rémy,Lukasz Fabianski,Jordi Amat,Ashley Williams,Angel Rangel,Neil Taylor,Ki Sung-Yeung,Wayne Routledge,Jonjo Shelvey,Nathan Dyer,Gylfi Sigurdsson,Bafétimbi Gomis,Gerhard Tremmel,Dwight Tiendalli,Federico Fernández,Jefferson Montero,Tom Carroll,Wilfried Bony,Marvin Emnes,Matchweek 4,7,5,9,9
344,0,0,Crystal Palace,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""6""></strong>","<strong class=""matchTeamFormation"" data-team-id=""43""></strong>",Julian Speroni,Scott Dann,Joel Ward,Damien Delaney,Adrian Mariappa,Mile Jedinak,Wilfried Zaha,Jason Puncheon,James McArthur,Fraizer Campbell,Dwight Gayle,Wayne Hennessey,Martin Kelly,Ezekiel Fryers,Yannick Bolasie,Jonny Williams,Joe Ledley,Kevin Doyle,Tom Heaton,Michael Duff,Ben Mee,Jason Shackell,Kieran Trippier,Scott Arfield,George Boyd,Dean Marney,David Jones,Lukas Jutkiewicz,Danny Ings,Matthew Gilks,Kevin Long,Steven Reid,Stephen Ward,Marvin Sordell,Ross Wallace,Ashley Barnes,Matchweek 4,-3,-3,1,1
345,4,0,Southampton,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""20""></strong>","<strong class=""matchTeamFormation"" data-team-id=""23""></strong>",Fraser Forster,Ryan Bertrand,José Fonte,Toby Alderweireld,Nathaniel Clyne,Steven Davis,Morgan Schneiderlin,Jack Cork,Dusan Tadic,Shane Long,Graziano Pellè,Kelvin Davis,Maya Yoshida,Florin Gardos,Victor Wanyama,Sam McQueen,James Ward-Prowse,Emmanuel Mayuka,Tim Krul,Massadio Haïdara,Daryl Janmaat,Mike Williamson,Fabricio Coloccini,Moussa Sissoko,Rémy Cabella,Jack Colback,Vurnon Anita,Yoan Gouffran,Emmanuel Rivière,Robert Elliot,Steven Taylor,Cheick Tioté,Sammy Ameobi,Adam Armstrong,Gabriel Obertan,Ayoze Pérez,Matchweek 4,1,-2,4,2
346,0,1,Stoke City,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""42""></strong>","<strong class=""matchTeamFormation"" data-team-id=""26""></strong>",Asmir Begovic,Ryan Shawcross,Erik Pieters,Marc Wilson,Phil Bardsley,Steven Nzonzi,Victor Moses,Jonathan Walters,Glenn Whelan,Bojan,Peter Crouch,Thomas Sørensen,Muniesa,Robert Huth,Marko Arnautovic,Charlie Adam,Oussama Assaidi,Mame Diouf,Ben Hamer,Paul Konchesky,Liam Moore,Ritchie De Laet,Wes Morgan,Jeffrey Schlupp,Dean Hammond,Riyad Mahrez,Andy King,David Nugent,Leonardo Ulloa,Adam Smith,Marcin Wasilewski,Esteban Cambiasso,Anthony Knockaert,Danny Drinkwater,Chris Wood,Jamie Vardy,Matchweek 4,0,-2,4,2
347,2,2,Sunderland,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""29""></strong>","<strong class=""matchTeamFormation"" data-team-id=""21""></strong>",Vito Mannone,Patrick van Aanholt,Santiago Vergini,Wes Brown,John O'Shea,Sebastian Larsson,Lee Cattermole,Ricardo Álvarez,Jack Rodwell,Adam Johnson,Connor Wickham,Costel Pantilimon,Billy Jones,Jordi Gómez,William Buckley,Liam Bridcutt,Emanuele Giaccherini,Jozy Altidore,Hugo Lloris,Vlad Chiriches,Eric Dier,Danny Rose,Younes Kaboul,Étienne Capoue,Mousa Dembélé,Érik Lamela,Nacer Chadli,Christian Eriksen,Emmanuel Adebayor,Michel Vorm,Federico Fazio,Kyle Naughton,Andros Townsend,Benjamin Stambouli,Aaron Lennon,Harry Kane,Matchweek 4,-1,2,2,6
348,0,2,West Bromwich Albion,Everton,"<strong class=""matchTeamFormation"" data-team-id=""36""></strong>","<strong class=""matchTeamFormation"" data-team-id=""7""></strong>",Ben Foster,Andre Wisdom,Sébastien Pocognoli,Craig Dawson,Jonas Olsson,James Morrison,Graham Dorrans,Chris Brunt,Craig Gardner,Brown Ideye,Saido Berahino,Luke Daniels,Cristian Gamboa,Gareth McAuley,Chris Baird,Sebastián Blanco,Claudio Yacob,Georgios Samaras,Tim Howard,Leighton Baines,John Stones,Phil Jagielka,Séamus Coleman,Gareth Barry,Kevin Mirallas,Aiden McGeady,James McCarthy,Steven Naismith,Romelu Lukaku,Joel Robles,Luke Garbutt,Antolín Alcáraz,Muhamed Besic,Leon Osman,Darron Gibson,Christian Atsu,Matchweek 4,-3,-3,2,2
