,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,HomePlayer19,HomePlayer20,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,AwayPlayer19,AwayPlayer20,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
28,2,1,Aston Villa,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-3</strong>",Emiliano Martínez,Álex Moreno,Tyrone Mings,Ezri Konsa,Ashley Young,Leon Bailey,John McGinn,Jacob Ramsey,Douglas Luiz,Emiliano Buendía,Ollie Watkins,Robin Olsen,Calum Chambers,Diego Carlos,Lucas Digne,Matty Cash,Leander Dendoncker,Boubacar Kamara,Bertrand Traoré,Jhon Durán,Fraser Forster,Clément Lenglet,Emerson Royal,Cristian Romero,Oliver Skipp,Pierre-Emile Højbjerg,Ben Davies,Pedro Porro,Harry Kane,Son Heung-Min,Richarlison,Brandon Austin,Davinson Sánchez,Pape Sarr,Arnaut Danjuma,Dejan Kulusevski,Matthew Craig,Yves Bissouma,Ivan Perisic,Lucas Moura,Matchweek 36,3,7,54,57
29,2,2,Chelsea,Nottingham Forest,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""15"">3-4-2-1</strong>",Édouard Mendy,Trevoh Chalobah,Benoît Badiashile,Thiago Silva,Lewis Hall,Conor Gallagher,Mateo Kovacic,Enzo Fernández,Noni Madueke,Raheem Sterling,João Félix,Kepa,César Azpilicueta,Wesley Fofana,Hakim Ziyech,Christian Pulisic,Kai Havertz,Ruben Loftus-Cheek,Mykhailo Mudryk,David Datro Fofana,Keylor Navas,Felipe,Moussa Niakhaté,Joe Worrall,Renan Lodi,Ryan Yates,Orel Mangala,Sèrge Aurier,Morgan Gibbs-White,Danilo,Taiwo Awoniyi,Wayne Hennessey,Harry Toffolo,Willy-Arnaud Boly,Cheikhou Kouyaté,Remo Freuler,Jesse Lingard,Brennan Johnson,Sam Surridge,André Ayew,Matchweek 36,-5,-31,42,33
30,2,0,Crystal Palace,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-2-3-1</strong>",Sam Johnstone,Joel Ward,Joachim Andersen,Tyrick Mitchell,Marc Guéhi,Michael Olise,Wilfried Zaha,Will Hughes,Cheick Doucouré,Eberechi Eze,Jordan Ayew,Vicente Guaita,Nathaniel Clyne,Chris Richards,Naouirou Ahamada,Jairo Riedewald,Albert Sambi Lokonga,James McArthur,Jean-Philippe Mateta,Odsonne Édouard,Neto,Chris Mepham,Lloyd Kelly,Illia Zabarnyi,Matías Viña,Philip Billing,Joe Rothwell,Ryan Christie,Dango Ouattara,Jefferson Lerma,Dominic Solanke,Mark Travers,Adam Smith,Jack Stephens,Marcos Senesi,Jack Stacey,Lewis Cook,David Brooks,Kieffer Moore,Jaidon Anthony,Matchweek 36,-11,-30,40,39
31,2,0,Manchester United,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">4-4-2</strong>",David de Gea,Victor Lindelöf,Aaron Wan-Bissaka,Raphaël Varane,Luke Shaw,Antony,Bruno Fernandes,Christian Eriksen,Jadon Sancho,Casemiro,Anthony Martial,Jack Butland,Diogo Dalot,Harry Maguire,Tyrell Malacia,Fred,Facundo Pellistri,Alejandro Garnacho,Anthony Elanga,Wout Weghorst,Dan Bentley,Toti,Maximilian Kilman,Nélson Semedo,Craig Dawson,Pedro Neto,Rúben Neves,Matheus Nunes,Mario Lemina,Diego Costa,Matheus Cunha,José Sá,Nathan Collins,Hugo Bueno,Pablo Sarabia,Daniel Podence,João Gomes,Raúl Jiménez,Hwang Hee-Chan,Adama Traoré,Matchweek 36,8,-20,63,40
32,0,2,Southampton,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>",Alex McCarthy,Kyle Walker-Peters,Jan Bednarek,Lyanco,Ainsley Maitland-Niles,Roméo Lavia,Stuart Armstrong,Carlos Alcaraz,James Ward-Prowse,Theo Walcott,Paul Onuachu,Gavin Bazunu,James Bree,Duje Caleta-Car,Moussa Djenepo,Joe Aribo,Kamaldeen Sulemana,Mohamed Elyounoussi,Adam Armstrong,Sékou Mara,Bernd Leno,Tosin Adarabioyo,Antonee Robinson,Issa Diop,Kenny Tete,Willian,Harry Wilson,Harrison Reed,Tom Cairney,João Palhinha,Carlos Vinícius,Marek Rodák,Cédric Soares,Shane Duffy,Sasa Lukic,Neeskens Kebano,Luke Harris,Aleksandar Mitrovic,Manor Solomon,Bobby De Cordova-Reid,Matchweek 36,-33,1,24,48
33,5,3,Fulham,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-2-3-1</strong>",Bernd Leno,Antonee Robinson,Kenny Tete,Issa Diop,Tosin Adarabioyo,João Palhinha,Willian,Tom Cairney,Harrison Reed,Harry Wilson,Carlos Vinícius,Marek Rodák,Cédric Soares,Shane Duffy,Matthew Dibley-Dias,Luke Harris,Sasa Lukic,Neeskens Kebano,Bobby De Cordova-Reid,Manor Solomon,Daniel Iversen,Wout Faes,Victor Kristiansen,Çaglar Söyüncü,Timothy Castagne,Boubakary Soumaré,James Maddison,Youri Tielemans,Harvey Barnes,Dennis Praet,Jamie Vardy,Danny Ward,Jonny Evans,Ricardo Pereira,Luke Thomas,Harry Souttar,Wilfred Ndidi,Kiernan Dewsbury-Hall,Tetê,Patson Daka,Matchweek 35,-1,-13,45,30
34,1,5,Brighton and Hove Albion,Everton,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Jason Steele,Lewis Dunk,Pervis Estupiñán,Adam Webster,Pascal Groß,Kaoru Mitoma,Moisés Caicedo,Alexis Mac Allister,Deniz Undav,Facundo Buonanotte,Danny Welbeck,Robert Sánchez,Jan Paul van Hecke,Levi Colwill,Andrew Moran,Solly March,Billy Gilmour,Yasin Ayari,Evan Ferguson,Julio Enciso,Jordan Pickford,Vitalii Mykolenko,James Tarkowski,Nathan Patterson,Yerry Mina,Idrissa Gueye,Abdoulaye Doucouré,Alex Iwobi,James Garner,Dwight McNeil,Dominic Calvert-Lewin,Asmir Begovic,Conor Coady,Mason Holgate,Michael Keane,Tom Davies,Amadou Onana,Ellis Simms,Neal Maupay,Demarai Gray,Matchweek 35,22,-25,55,29
35,4,3,Nottingham Forest,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""15"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>",Keylor Navas,Felipe,Renan Lodi,Sèrge Aurier,Moussa Niakhaté,Orel Mangala,Danilo,Ryan Yates,Morgan Gibbs-White,Taiwo Awoniyi,Brennan Johnson,Wayne Hennessey,Harry Toffolo,Willy-Arnaud Boly,Joe Worrall,Jesse Lingard,Remo Freuler,Cheikhou Kouyaté,André Ayew,Sam Surridge,Alex McCarthy,Armel Bella-Kotchap,Kyle Walker-Peters,Jan Bednarek,Ainsley Maitland-Niles,Roméo Lavia,Stuart Armstrong,James Ward-Prowse,Carlos Alcaraz,Theo Walcott,Ché Adams,Gavin Bazunu,Duje Caleta-Car,Lyanco,Kamaldeen Sulemana,Mohamed Elyounoussi,Adam Armstrong,Sékou Mara,Paul Onuachu,Samuel Edozie,Matchweek 35,-32,-32,30,24
36,0,2,Newcastle United,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>",Nick Pope,Fabian Schär,Kieran Trippier,Dan Burn,Sven Botman,Joelinton,Joe Willock,Bruno Guimarães,Alexander Isak,Callum Wilson,Jacob Murphy,Martin Dúbravka,Jamal Lewis,Paul Dummett,Matt Targett,Javier Manquillo,Elliot Anderson,Miguel Almirón,Allan Saint-Maximin,Anthony Gordon,Aaron Ramsdale,Oleksandr Zinchenko,Jakub Kiwior,Gabriel Magalhães,Ben White,Granit Xhaka,Jorginho,Martin Ødegaard,Gabriel Martinelli,Bukayo Saka,Gabriel Jesus,Matt Turner,Kieran Tierney,Rob Holding,Fábio Vieira,Thomas Partey,Emile Smith Rowe,Reiss Nelson,Leandro Trossard,Eddie Nketiah,Matchweek 35,34,42,65,78
37,1,0,West Ham United,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Lukasz Fabianski,Nayef Aguerd,Aaron Cresswell,Thilo Kehrer,Angelo Ogbonna,Saïd Benrahma,Jarrod Bowen,Declan Rice,Tomás Soucek,Lucas Paquetá,Michail Antonio,Alphonse Areola,Joseph Anang,Emerson,Ben Johnson,Manuel Lanzini,Flynn Downes,Pablo Fornals,Maxwel Cornet,Danny Ings,David de Gea,Aaron Wan-Bissaka,Luke Shaw,Victor Lindelöf,Tyrell Malacia,Christian Eriksen,Antony,Bruno Fernandes,Wout Weghorst,Casemiro,Marcus Rashford,Jack Butland,Diogo Dalot,Harry Maguire,Brandon Williams,Fred,Marcel Sabitzer,Jadon Sancho,Anthony Martial,Alejandro Garnacho,Matchweek 35,-13,9,34,63
38,1,3,Bournemouth,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>",Neto,Matías Viña,Lloyd Kelly,Adam Smith,Marcos Senesi,Jefferson Lerma,Joe Rothwell,Ryan Christie,Philip Billing,Dango Ouattara,Dominic Solanke,Mark Travers,Illia Zabarnyi,Jack Stacey,Jack Stephens,Chris Mepham,Lewis Cook,David Brooks,Jaidon Anthony,Antoine Semenyo,Kepa,Thiago Silva,Ben Chilwell,Trevoh Chalobah,Benoît Badiashile,Enzo Fernández,Conor Gallagher,N'Golo Kanté,Noni Madueke,Kai Havertz,Mykhailo Mudryk,Édouard Mendy,César Azpilicueta,Mateo Kovacic,Christian Pulisic,Hakim Ziyech,Lewis Hall,Ruben Loftus-Cheek,João Félix,Raheem Sterling,Matchweek 35,-28,-7,39,39
39,1,0,Liverpool,Brentford,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""130"">5-3-2</strong>",Alisson Becker,Trent Alexander-Arnold,Andy Robertson,Virgil van Dijk,Ibrahima Konaté,Fabinho,Cody Gakpo,Curtis Jones,Mohamed Salah,Darwin Núñez,Diogo Jota,Caoimhín Kelleher,Joël Matip,Kostas Tsimikas,Joe Gomez,James Milner,Harvey Elliott,Fábio Carvalho,Jordan Henderson,Luis Díaz,David Raya,Rico Henry,Ethan Pinnock,Ben Mee,Aaron Hickey,Zanka,Vitaly Janelt,Frank Onyeka,Mathias Jensen,Ivan Toney,Bryan Mbeumo,Matthew Cox,Kristoffer Ajer,Mads Roerslev,Kevin Schade,Yoane Wissa,Mikkel Damsgaard,Josh Dasilva,Shandon Baptiste,Saman Ghoddos,Matchweek 35,24,8,59,50
40,2,1,Manchester City,Leeds United,"<strong class=""matchTeamFormation"" data-team-id=""11""></strong>","<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>",Ederson,Nathan Aké,Manuel Akanji,Aymeric Laporte,Kevin De Bruyne,Julián Álvarez,Rico Lewis,Ilkay Gündogan,Erling Haaland,Phil Foden,Riyad Mahrez,Stefan Ortega,John Stones,Rúben Dias,Kyle Walker,Sergio Gómez,Kalvin Phillips,Rodri,Bernardo Silva,Jack Grealish,Joel Robles,Rasmus Kristensen,Junior Firpo,Luke Ayling,Maximilian Wöber,Adam Forshaw,Wilfried Gnonto,Jack Harrison,Marc Roca,Weston McKennie,Patrick Bamford,Illan Meslier,Robin Koch,Pascal Struijk,Archie Gray,Brenden Aaronson,Rodrigo,Crysencio Summerville,Sam Greenwood,Georginio Rutter,Matchweek 35,57,-24,79,30
41,1,0,Tottenham Hotspur,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>",Fraser Forster,Cristian Romero,Emerson Royal,Clément Lenglet,Pedro Porro,Oliver Skipp,Pierre-Emile Højbjerg,Ben Davies,Richarlison,Son Heung-Min,Harry Kane,Brandon Austin,Eric Dier,Davinson Sánchez,Arnaut Danjuma,Ivan Perisic,Pape Sarr,Yves Bissouma,Dejan Kulusevski,Lucas Moura,Sam Johnstone,Marc Guéhi,Joel Ward,Joachim Andersen,Tyrick Mitchell,Eberechi Eze,Cheick Doucouré,Jeffrey Schlupp,Michael Olise,Wilfried Zaha,Jordan Ayew,Vicente Guaita,Nathaniel Clyne,Chris Richards,Albert Sambi Lokonga,Will Hughes,Jairo Riedewald,Luka Milivojevic,Jean-Philippe Mateta,Odsonne Édouard,Matchweek 35,6,-10,54,40
42,1,0,Wolverhampton Wanderers,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""38"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-4-2</strong>",José Sá,Nélson Semedo,Toti,Craig Dawson,Maximilian Kilman,Rúben Neves,Matheus Nunes,Pedro Neto,Mario Lemina,Matheus Cunha,Diego Costa,Dan Bentley,Nathan Collins,Rayan Aït-Nouri,João Moutinho,João Gomes,Daniel Podence,Pablo Sarabia,Hwang Hee-Chan,Adama Traoré,Emiliano Martínez,Álex Moreno,Tyrone Mings,Ashley Young,Ezri Konsa,John McGinn,Jacob Ramsey,Douglas Luiz,Bertrand Traoré,Ollie Watkins,Emiliano Buendía,Robin Olsen,Lucas Digne,Diego Carlos,Calum Chambers,Leander Dendoncker,Philippe Coutinho,Boubacar Kamara,Leon Bailey,Jhon Durán,Matchweek 35,-21,4,37,54
43,1,0,Brighton and Hove Albion,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-3-3</strong>",Jason Steele,Pervis Estupiñán,Lewis Dunk,Moisés Caicedo,Adam Webster,Alexis Mac Allister,Facundo Buonanotte,Julio Enciso,Kaoru Mitoma,Billy Gilmour,Danny Welbeck,Robert Sánchez,Odeluga Offiah,Levi Colwill,Jan Paul van Hecke,Andrew Moran,Cameron Peupion,Solly March,Yasin Ayari,Deniz Undav,David de Gea,Aaron Wan-Bissaka,Luke Shaw,Victor Lindelöf,Diogo Dalot,Fred,Bruno Fernandes,Casemiro,Marcus Rashford,Antony,Anthony Martial,Jack Butland,Harry Maguire,Brandon Williams,Tyrell Malacia,Christian Eriksen,Marcel Sabitzer,Facundo Pellistri,Jadon Sancho,Wout Weghorst,Matchweek 34,21,10,52,63
44,1,0,Liverpool,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>",Alisson Becker,Trent Alexander-Arnold,Virgil van Dijk,Ibrahima Konaté,Kostas Tsimikas,Fabinho,Jordan Henderson,Curtis Jones,Luis Díaz,Darwin Núñez,Mohamed Salah,Caoimhín Kelleher,Joël Matip,Joe Gomez,Andy Robertson,Harvey Elliott,James Milner,Fábio Carvalho,Diogo Jota,Cody Gakpo,Bernd Leno,Tosin Adarabioyo,Antonee Robinson,Issa Diop,Cédric Soares,Willian,Harry Wilson,João Palhinha,Tom Cairney,Sasa Lukic,Carlos Vinícius,Marek Rodák,Shane Duffy,Kenny Tete,Daniel James,Harrison Reed,Neeskens Kebano,Luke Harris,Manor Solomon,Bobby De Cordova-Reid,Matchweek 34,23,0,56,45
45,3,0,Manchester City,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""11""></strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>",Stefan Ortega,Kyle Walker,Nathan Aké,Rúben Dias,Julián Álvarez,John Stones,Bernardo Silva,Rodri,Jack Grealish,Erling Haaland,Riyad Mahrez,Ederson,Aymeric Laporte,Manuel Akanji,Rico Lewis,Ilkay Gündogan,Máximo Perrone,Kalvin Phillips,Sergio Gómez,Phil Foden,Lukasz Fabianski,Aaron Cresswell,Thilo Kehrer,Angelo Ogbonna,Vladimír Coufal,Jarrod Bowen,Pablo Fornals,Flynn Downes,Lucas Paquetá,Emerson,Michail Antonio,Alphonse Areola,Joseph Anang,Ben Johnson,Manuel Lanzini,Saïd Benrahma,Maxwel Cornet,Danny Ings,,,Matchweek 34,54,-10,76,34
46,3,1,Arsenal,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>",Aaron Ramsdale,Jakub Kiwior,Oleksandr Zinchenko,Ben White,Gabriel Magalhães,Granit Xhaka,Martin Ødegaard,Jorginho,Gabriel Jesus,Leandro Trossard,Bukayo Saka,Matt Turner,Kieran Tierney,Rob Holding,Fábio Vieira,Thomas Partey,Emile Smith Rowe,Gabriel Martinelli,Reiss Nelson,Eddie Nketiah,Kepa,Thiago Silva,Wesley Fofana,César Azpilicueta,Ben Chilwell,Enzo Fernández,Mateo Kovacic,N'Golo Kanté,Pierre-Emerick Aubameyang,Raheem Sterling,Noni Madueke,Édouard Mendy,Benoît Badiashile,Trevoh Chalobah,Kai Havertz,Ruben Loftus-Cheek,Conor Gallagher,Mykhailo Mudryk,Hakim Ziyech,João Félix,Matchweek 34,40,-5,75,39
47,2,2,Leicester City,Everton,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Daniel Iversen,Çaglar Söyüncü,Timothy Castagne,Wout Faes,Luke Thomas,Boubakary Soumaré,Wilfred Ndidi,Youri Tielemans,Jamie Vardy,James Maddison,Harvey Barnes,Danny Ward,Victor Kristiansen,Harry Souttar,Daniel Amartey,Nampalys Mendy,Dennis Praet,Kiernan Dewsbury-Hall,Patson Daka,Tetê,Jordan Pickford,Séamus Coleman,Michael Keane,Vitalii Mykolenko,James Tarkowski,Abdoulaye Doucouré,Idrissa Gueye,James Garner,Alex Iwobi,Dwight McNeil,Dominic Calvert-Lewin,Asmir Begovic,Conor Coady,Yerry Mina,Nathan Patterson,Tom Davies,Amadou Onana,Ellis Simms,Neal Maupay,Demarai Gray,Matchweek 34,-13,-25,29,28
48,4,1,Bournemouth,Leeds United,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""9"">3-4-3</strong>",Neto,Matías Viña,Lloyd Kelly,Marcos Senesi,Adam Smith,Ryan Christie,Joe Rothwell,Philip Billing,Jefferson Lerma,Dango Ouattara,Dominic Solanke,Mark Travers,Illia Zabarnyi,Jack Stephens,Jack Stacey,Lewis Cook,David Brooks,Kieffer Moore,Antoine Semenyo,Jaidon Anthony,Illan Meslier,Liam Cooper,Robin Koch,Rasmus Kristensen,Marc Roca,Jack Harrison,Luke Ayling,Weston McKennie,Wilfried Gnonto,Patrick Bamford,Crysencio Summerville,Joel Robles,Junior Firpo,Maximilian Wöber,Pascal Struijk,Adam Forshaw,Brenden Aaronson,Rodrigo,Sam Greenwood,Georginio Rutter,Matchweek 34,-31,-21,36,30
49,1,2,Fulham,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11""></strong>",Bernd Leno,Tim Ream,Tosin Adarabioyo,Kenny Tete,Antonee Robinson,João Palhinha,Harrison Reed,Andreas Pereira,Harry Wilson,Bobby De Cordova-Reid,Carlos Vinícius,Marek Rodák,Cédric Soares,Issa Diop,Shane Duffy,Tom Cairney,Daniel James,Neeskens Kebano,Sasa Lukic,Manor Solomon,Ederson,Rúben Dias,Manuel Akanji,Kyle Walker,Julián Álvarez,John Stones,Rodri,Ilkay Gündogan,Erling Haaland,Riyad Mahrez,Jack Grealish,Scott Carson,Stefan Ortega,Aymeric Laporte,Rico Lewis,Phil Foden,Kalvin Phillips,Máximo Perrone,Bernardo Silva,Sergio Gómez,Matchweek 34,0,56,45,76
50,1,0,Manchester United,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>",David de Gea,Victor Lindelöf,Diogo Dalot,Tyrell Malacia,Luke Shaw,Marcel Sabitzer,Bruno Fernandes,Christian Eriksen,Jadon Sancho,Casemiro,Marcus Rashford,Jack Butland,Harry Maguire,Aaron Wan-Bissaka,Brandon Williams,Fred,Facundo Pellistri,Antony,Wout Weghorst,Anthony Martial,Emiliano Martínez,Álex Moreno,Tyrone Mings,Ezri Konsa,Ashley Young,Emiliano Buendía,John McGinn,Jacob Ramsey,Douglas Luiz,Leander Dendoncker,Ollie Watkins,Robin Olsen,Calum Chambers,Diego Carlos,Lucas Digne,Sebastian Revan,Tommi O'Reilly,Kadan Young,Bertrand Traoré,Jhon Durán,Matchweek 34,8,5,60,54
51,3,1,Newcastle United,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>",Nick Pope,Dan Burn,Kieran Trippier,Sven Botman,Fabian Schär,Joe Willock,Joelinton,Bruno Guimarães,Jacob Murphy,Anthony Gordon,Alexander Isak,Martin Dúbravka,Jamal Lewis,Javier Manquillo,Paul Dummett,Matt Targett,Miguel Almirón,Elliot Anderson,Matt Ritchie,Callum Wilson,Alex McCarthy,Lyanco,Armel Bella-Kotchap,Jan Bednarek,Kyle Walker-Peters,Moussa Djenepo,Stuart Armstrong,James Ward-Prowse,Roméo Lavia,Kamaldeen Sulemana,Carlos Alcaraz,Gavin Bazunu,Duje Caleta-Car,Ainsley Maitland-Niles,Ibrahima Diallo,Mohamed Elyounoussi,Sékou Mara,Theo Walcott,Ché Adams,Adam Armstrong,Matchweek 34,32,-30,62,24
52,4,3,Liverpool,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>",Alisson Becker,Trent Alexander-Arnold,Ibrahima Konaté,Virgil van Dijk,Andy Robertson,Fabinho,Harvey Elliott,Curtis Jones,Luis Díaz,Mohamed Salah,Cody Gakpo,Caoimhín Kelleher,Joël Matip,Joe Gomez,Kostas Tsimikas,James Milner,Fábio Carvalho,Jordan Henderson,Diogo Jota,Darwin Núñez,Fraser Forster,Cristian Romero,Eric Dier,Ben Davies,Oliver Skipp,Pierre-Emile Højbjerg,Ivan Perisic,Pedro Porro,Harry Kane,Son Heung-Min,Dejan Kulusevski,Brandon Austin,Davinson Sánchez,Clément Lenglet,Japhet Tanganga,Pape Sarr,Arnaut Danjuma,Alfie Devine,Richarlison,Lucas Moura,Matchweek 34,23,7,56,54
53,4,3,Crystal Palace,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>",Sam Johnstone,Marc Guéhi,Joel Ward,Joachim Andersen,Tyrick Mitchell,Jeffrey Schlupp,Cheick Doucouré,Eberechi Eze,Jordan Ayew,Michael Olise,Wilfried Zaha,Vicente Guaita,James Tomkins,Chris Richards,Albert Sambi Lokonga,Luka Milivojevic,Will Hughes,Jairo Riedewald,Odsonne Édouard,Jean-Philippe Mateta,Lukasz Fabianski,Nayef Aguerd,Kurt Zouma,Emerson,Vladimír Coufal,Jarrod Bowen,Declan Rice,Pablo Fornals,Tomás Soucek,Lucas Paquetá,Michail Antonio,Alphonse Areola,Angelo Ogbonna,Thilo Kehrer,Aaron Cresswell,Manuel Lanzini,Flynn Downes,Saïd Benrahma,Maxwel Cornet,Danny Ings,Matchweek 34,-11,-12,37,34
54,2,1,Brentford,Nottingham Forest,"<strong class=""matchTeamFormation"" data-team-id=""130"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""15"">3-4-2-1</strong>",David Raya,Ethan Pinnock,Rico Henry,Ben Mee,Aaron Hickey,Mikkel Damsgaard,Mathias Jensen,Vitaly Janelt,Bryan Mbeumo,Kevin Schade,Ivan Toney,Matthew Cox,Mads Roerslev,Finley Stevens,Zanka,Yoane Wissa,Josh Dasilva,Shandon Baptiste,Frank Onyeka,Saman Ghoddos,Keylor Navas,Felipe,Moussa Niakhaté,Joe Worrall,Renan Lodi,Orel Mangala,Sèrge Aurier,Danilo,Morgan Gibbs-White,Taiwo Awoniyi,Brennan Johnson,Wayne Hennessey,Harry Toffolo,Cheikhou Kouyaté,Ryan Yates,Remo Freuler,Jesse Lingard,Emmanuel Dennis,Sam Surridge,André Ayew,Matchweek 34,7,-31,47,30
55,6,0,Brighton and Hove Albion,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">4-4-2</strong>",Jason Steele,Joël Veltman,Pervis Estupiñán,Lewis Dunk,Adam Webster,Solly March,Pascal Groß,Julio Enciso,Billy Gilmour,Deniz Undav,Danny Welbeck,Robert Sánchez,Levi Colwill,Odeluga Offiah,Jan Paul van Hecke,Moisés Caicedo,Kaoru Mitoma,Facundo Buonanotte,Alexis Mac Allister,Yasin Ayari,José Sá,Maximilian Kilman,Nélson Semedo,Hugo Bueno,Craig Dawson,Rúben Neves,Matheus Nunes,Mario Lemina,João Gomes,Diego Costa,Pedro Neto,Dan Bentley,Nathan Collins,Toti,Pablo Sarabia,João Moutinho,Daniel Podence,Hwang Hee-Chan,Adama Traoré,Matheus Cunha,Matchweek 34,16,-15,52,37
56,1,4,Everton,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>",Jordan Pickford,Vitalii Mykolenko,Ben Godfrey,James Tarkowski,Michael Keane,Abdoulaye Doucouré,Idrissa Gueye,Amadou Onana,Alex Iwobi,Dominic Calvert-Lewin,Dwight McNeil,Asmir Begovic,Yerry Mina,Conor Coady,Nathan Patterson,Tom Davies,James Garner,Demarai Gray,Neal Maupay,Ellis Simms,Nick Pope,Matt Targett,Kieran Trippier,Sven Botman,Fabian Schär,Sean Longstaff,Bruno Guimarães,Joe Willock,Joelinton,Callum Wilson,Miguel Almirón,Martin Dúbravka,Jamaal Lascelles,Dan Burn,Javier Manquillo,Jacob Murphy,Elliot Anderson,Matt Ritchie,Alexander Isak,Anthony Gordon,Matchweek 33,-22,29,28,59
