,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
31,3,2,Watford,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">5-3-2</strong>",Heurelho Gomes,Craig Cathcart,Miguel Britos,Ikechi Anya,Juan Carlos Paredes,José Manuel Jurado,Mario Suárez,Almen Abdi,Ben Watson,Odion Ighalo,Troy Deeney,Costel Pantilimon,Sebastian Prödl,Nathan Aké,Allan Nyom,Adlène Guédioura,Nordin Amrabat,Steven Berghuis,Mark Bunn,Joleon Lescott,Alan Hutton,Kevin Toner,Ciaran Clark,Aly Cissokho,Idrissa Gueye,Leandro Bacuna,Ashley Westwood,Rudy Gestede,Jordan Ayew,Brad Guzan,Micah Richards,Jack Grealish,Carlos Sánchez,Scott Sinclair,Carles Gil,Jordan Veretout,Matchweek 36,-7,-44,41,16
32,0,3,West Bromwich Albion,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-4-2</strong>",Ben Foster,Jonny Evans,Craig Dawson,Jonas Olsson,Gareth McAuley,Claudio Yacob,Craig Gardner,Darren Fletcher,Jonathan Leko,James McClean,Salomón Rondón,Boaz Myhill,James Chester,Sandro,Stéphane Sessègnon,Tyler Roberts,Rickie Lambert,Saido Berahino,Adrián,Michail Antonio,Angelo Ogbonna,Aaron Cresswell,Winston Reid,Cheikhou Kouyaté,Dimitri Payet,Manuel Lanzini,Mark Noble,Andy Carroll,Diafra Sakho,Darren Randolph,James Collins,Sam Byram,James Tomkins,Reece Oxford,Victor Moses,Emmanuel Emenike,Matchweek 36,-11,14,41,56
33,1,0,Arsenal,Norwich City,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""14"">4-4-1-1</strong>",Petr Cech,Per Mertesacker,Héctor Bellerín,Nacho Monreal,Laurent Koscielny,Mesut Özil,Aaron Ramsey,Alexis Sánchez,Mohamed Elneny,Alex Iwobi,Olivier Giroud,David Ospina,Gabriel Paulista,Jack Wilshere,Francis Coquelin,Santi Cazorla,Theo Walcott,Danny Welbeck,John Ruddy,Sebastien Bassong,Ivo Pinto,Russell Martin,Martin Olsson,Nathan Redmond,Robert Brady,Gary O'Neil,Jonny Howson,Wes Hoolahan,Cameron Jerome,Declan Rudd,Steven Whittaker,Youssouf Mulumbu,Graham Dorrans,Matthew Jarvis,Steven Naismith,Dieumerci Mbokani,Matchweek 36,24,-25,64,31
34,1,1,Tottenham Hotspur,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-1-4-1</strong>",Hugo Lloris,Kyle Walker,Jan Vertonghen,Toby Alderweireld,Danny Rose,Dele Alli,Mousa Dembélé,Eric Dier,Christian Eriksen,Érik Lamela,Harry Kane,Michel Vorm,Ben Davies,Kieran Trippier,Son Heung-Min,Ryan Mason,Tom Carroll,Nacer Chadli,Boaz Myhill,Jonny Evans,Craig Dawson,Jonas Olsson,Gareth McAuley,Stéphane Sessègnon,James McClean,Darren Fletcher,Claudio Yacob,Craig Gardner,Salomón Rondón,Alex Palmer,James Chester,Sandro,Jonathan Leko,Tyler Roberts,Rickie Lambert,Victor Anichebe,Matchweek 35,39,-11,67,39
35,0,0,Sunderland,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""29"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Vito Mannone,DeAndre Yedlin,Patrick van Aanholt,Younes Kaboul,Lamine Koné,Wahbi Khazri,Yann M'Vila,Jan Kirchhoff,Lee Cattermole,Fabio Borini,Jermain Defoe,Jordan Pickford,Billy Jones,John O'Shea,Jack Rodwell,Sebastian Larsson,Dame N'Doye,Duncan Watmore,Petr Cech,Héctor Bellerín,Nacho Monreal,Laurent Koscielny,Per Mertesacker,Aaron Ramsey,Mesut Özil,Alexis Sánchez,Mohamed Elneny,Alex Iwobi,Olivier Giroud,David Ospina,Gabriel Paulista,Francis Coquelin,Jack Wilshere,Theo Walcott,Joel Campbell,Danny Welbeck,Matchweek 35,-18,24,29,62
36,4,0,Leicester City,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""45"">4-1-4-1</strong>",Kasper Schmeichel,Danny Simpson,Christian Fuchs,Wes Morgan,Robert Huth,Jeffrey Schlupp,N'Golo Kanté,Riyad Mahrez,Danny Drinkwater,Leonardo Ulloa,Shinji Okazaki,Mark Schwarzer,Ben Chilwell,Marcin Wasilewski,Daniel Amartey,Andy King,Marc Albrighton,Demarai Gray,Lukasz Fabianski,Federico Fernández,Ashley Williams,Angel Rangel,Neil Taylor,Wayne Routledge,Leon Britton,Jack Cork,Leroy Fer,André Ayew,Gylfi Sigurdsson,Kristoffer Nordfeldt,Kyle Naughton,Jordi Amat,Jefferson Montero,Ki Sung-Yeung,Modou Barrow,Alberto Paloschi,Matchweek 35,22,-7,70,40
37,2,4,Aston Villa,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>",Brad Guzan,Alan Hutton,Micah Richards,Aly Cissokho,Joleon Lescott,Carlos Sánchez,Idrissa Gueye,Ashley Westwood,Jordan Ayew,Leandro Bacuna,Scott Sinclair,Mark Bunn,Jack Grealish,Kevin Toner,Carles Gil,Jordan Veretout,Jordan Lyden,Rudy Gestede,Fraser Forster,Virgil van Dijk,Ryan Bertrand,José Fonte,Cédric Soares,Victor Wanyama,Oriol Romeu,Steven Davis,Dusan Tadic,Jay Rodríguez,Shane Long,Maarten Stekelenburg,Maya Yoshida,Cuco Martina,James Ward-Prowse,Sadio Mané,Jordy Clasie,Graziano Pellè,Matchweek 35,-40,8,16,48
38,1,4,Bournemouth,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-2-3-1</strong>",Artur Boruc,Steve Cook,Simon Francis,Tommy Elphick,Charlie Daniels,Junior Stanislas,Andrew Surman,Marc Pugh,Dan Gosling,Joshua King,Lewis Grabban,Adam Federici,Rhoys Wiggins,Matt Ritchie,Eunan O'Kane,Shaun MacDonald,Callum Wilson,Benik Afobe,Asmir Begovic,César Azpilicueta,Branislav Ivanovic,Abdul Baba,John Obi Mikel,Willian,Eden Hazard,Pedro,Cesc Fàbregas,Nemanja Matic,Diego Costa,Marco Amelia,Matt Miazga,Ruben Loftus-Cheek,Bertrand Traoré,Alexandre Pato,Kenedy,Radamel Falcao,Matchweek 35,-13,1,41,41
39,2,2,Liverpool,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-1-2-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-2-3-1</strong>",Simon Mignolet,Dejan Lovren,Connor Randall,Kolo Touré,Alberto Moreno,Kevin Stewart,Adam Lallana,Joe Allen,James Milner,Roberto Firmino,Daniel Sturridge,Danny Ward,Martin Skrtel,Brad Smith,Philippe Coutinho,Lucas Leiva,Sheyi Ojo,Jordon Ibe,Karl Darlow,Jamaal Lascelles,Vurnon Anita,Chancel Mbemba,Paul Dummett,Jack Colback,Andros Townsend,Ayoze Pérez,Moussa Sissoko,Cheick Tioté,Papiss Cissé,Freddie Woodman,Kevin Mbabu,Siem de Jong,Jonjo Shelvey,Georginio Wijnaldum,Rolando Aarons,Aleksandar Mitrovic,Matchweek 35,13,-26,53,28
40,4,0,Manchester City,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>",Joe Hart,Eliaquim Mangala,Pablo Zabaleta,Aleksandar Kolarov,Nicolás Otamendi,Jesús Navas,Fernando,David Silva,Yaya Touré,Kelechi Iheanacho,Sergio Agüero,Willy Caballero,Gaël Clichy,Martín Demichelis,Kevin De Bruyne,Raheem Sterling,Fabian Delph,Wilfried Bony,Shay Given,Ryan Shawcross,Philipp Wollscheid,Muniesa,Phil Bardsley,Giannelli Imbula,Geoff Cameron,Mame Diouf,Glenn Whelan,Marko Arnautovic,Joselu,Jakob Haugaard,Dionatan Teixeira,Oliver Shenton,Moha,Charlie Adam,Bojan,Peter Crouch,Matchweek 35,24,-6,58,47
41,2,0,Arsenal,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-1-4-1</strong>",Petr Cech,Héctor Bellerín,Nacho Monreal,Laurent Koscielny,Per Mertesacker,Aaron Ramsey,Mesut Özil,Alexis Sánchez,Mohamed Elneny,Alex Iwobi,Olivier Giroud,David Ospina,Calum Chambers,Gabriel Paulista,Francis Coquelin,Theo Walcott,Joel Campbell,Danny Welbeck,Ben Foster,Jonny Evans,Craig Dawson,James Chester,Gareth McAuley,Darren Fletcher,Stéphane Sessègnon,James McClean,Claudio Yacob,Sandro,Saido Berahino,Boaz Myhill,Jonas Olsson,Craig Gardner,Callum McManaman,Jonathan Leko,Victor Anichebe,Salomón Rondón,Matchweek 34,22,-9,61,41
42,3,1,West Ham United,Watford,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-4-2</strong>",Adrián,Michail Antonio,Angelo Ogbonna,Aaron Cresswell,Winston Reid,Cheikhou Kouyaté,Manuel Lanzini,Mark Noble,Andy Carroll,Dimitri Payet,Diafra Sakho,Darren Randolph,James Collins,Sam Byram,James Tomkins,Pedro Obiang,Victor Moses,Emmanuel Emenike,Heurelho Gomes,Juan Carlos Paredes,José Holebas,Craig Cathcart,Sebastian Prödl,Adlène Guédioura,Valon Behrami,Mario Suárez,Almen Abdi,José Manuel Jurado,Nordin Amrabat,Costel Pantilimon,Miguel Britos,Allan Nyom,Ikechi Anya,Ben Watson,Troy Deeney,Steven Berghuis,Matchweek 34,12,-5,53,41
43,4,0,Liverpool,Everton,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Simon Mignolet,Nathaniel Clyne,Dejan Lovren,Mamadou Sakho,Alberto Moreno,James Milner,Adam Lallana,Lucas Leiva,Philippe Coutinho,Roberto Firmino,Divock Origi,Danny Ward,Kolo Touré,Brad Smith,Kevin Stewart,Joe Allen,Jordon Ibe,Daniel Sturridge,Joel Robles,Bryan Oviedo,John Stones,Leighton Baines,Ramiro Funes Mori,Gareth Barry,Aaron Lennon,Kevin Mirallas,Ross Barkley,James McCarthy,Romelu Lukaku,Tim Howard,Tom Cleverley,Muhamed Besic,Leon Osman,Steven Pienaar,Gerard Deulofeu,Oumar Niasse,Matchweek 34,9,9,52,41
44,2,0,Manchester United,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>",David de Gea,Matteo Darmian,Daley Blind,Chris Smalling,Antonio Valencia,Morgan Schneiderlin,Anthony Martial,Juan Mata,Jesse Lingard,Wayne Rooney,Marcus Rashford,Sergio Romero,Marcos Rojo,Timothy Fosu-Mensah,Ander Herrera,Marouane Fellaini,Ashley Young,Memphis Depay,Julian Speroni,Pape Souaré,Damien Delaney,Martin Kelly,Adrian Mariappa,Mile Jedinak,Wilfried Zaha,Yohan Cabaye,Bakary Sako,Lee Chung-Yong,Emmanuel Adebayor,Alex McCarthy,Jordon Mutch,Luke Dreher,James McArthur,Jason Puncheon,Fraizer Campbell,Connor Wickham,Matchweek 34,10,-7,56,39
45,1,1,Newcastle United,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>",Karl Darlow,Jamaal Lascelles,Vurnon Anita,Chancel Mbemba,Paul Dummett,Jack Colback,Andros Townsend,Ayoze Pérez,Moussa Sissoko,Cheick Tioté,Papiss Cissé,Freddie Woodman,Rolando Aarons,Jonjo Shelvey,Henri Saivet,Siem de Jong,Georginio Wijnaldum,Aleksandar Mitrovic,Joe Hart,Vincent Kompany,Eliaquim Mangala,Pablo Zabaleta,Aleksandar Kolarov,Kevin De Bruyne,Yaya Touré,Fabian Delph,Jesús Navas,Fernando,Sergio Agüero,Willy Caballero,Nicolás Otamendi,Martín Demichelis,Fernandinho,Wilfried Bony,Raheem Sterling,Kelechi Iheanacho,Matchweek 34,-26,32,29,63
46,0,4,Stoke City,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Shay Given,Ryan Shawcross,Philipp Wollscheid,Geoff Cameron,Muniesa,Marko Arnautovic,Giannelli Imbula,Ibrahim Afellay,Xherdan Shaqiri,Glenn Whelan,Bojan,Jakob Haugaard,Phil Bardsley,Stephen Ireland,Charlie Adam,Mame Diouf,Joselu,Peter Crouch,Hugo Lloris,Kyle Walker,Jan Vertonghen,Toby Alderweireld,Danny Rose,Dele Alli,Christian Eriksen,Érik Lamela,Eric Dier,Mousa Dembélé,Harry Kane,Michel Vorm,Kevin Wimmer,Ben Davies,Kieran Trippier,Son Heung-Min,Ryan Mason,Nacer Chadli,Matchweek 34,-10,35,47,66
47,1,2,Bournemouth,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-4-1-1</strong>",Artur Boruc,Steve Cook,Simon Francis,Tommy Elphick,Charlie Daniels,Junior Stanislas,Andrew Surman,Matt Ritchie,Dan Gosling,Max-Alain Gradel,Joshua King,Adam Federici,Rhoys Wiggins,Eunan O'Kane,Marc Pugh,Shaun MacDonald,Callum Wilson,Lewis Grabban,Danny Ward,Brad Smith,Lucas Leiva,Connor Randall,Kolo Touré,Kevin Stewart,Sheyi Ojo,Jordon Ibe,Joe Allen,Daniel Sturridge,Roberto Firmino,Simon Mignolet,Mamadou Sakho,Jon Flanagan,Philippe Coutinho,James Milner,Adam Lallana,Divock Origi,Matchweek 34,-18,12,41,52
48,2,2,Leicester City,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-3-3</strong>",Kasper Schmeichel,Danny Simpson,Christian Fuchs,Wes Morgan,Robert Huth,Marc Albrighton,Riyad Mahrez,N'Golo Kanté,Danny Drinkwater,Jamie Vardy,Shinji Okazaki,Mark Schwarzer,Marcin Wasilewski,Andy King,Daniel Amartey,Jeffrey Schlupp,Leonardo Ulloa,Demarai Gray,Adrián,Michail Antonio,Angelo Ogbonna,Aaron Cresswell,Winston Reid,Mark Noble,Cheikhou Kouyaté,Pedro Obiang,Victor Moses,Emmanuel Emenike,Dimitri Payet,Darren Randolph,James Collins,Sam Byram,James Tomkins,Manuel Lanzini,Andy Carroll,Enner Valencia,Matchweek 34,30,14,75,55
49,1,1,Arsenal,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>",Petr Cech,Gabriel Paulista,Laurent Koscielny,Héctor Bellerín,Nacho Monreal,Mesut Özil,Mohamed Elneny,Alexis Sánchez,Francis Coquelin,Alex Iwobi,Danny Welbeck,David Ospina,Calum Chambers,Per Mertesacker,Aaron Ramsey,Theo Walcott,Joel Campbell,Olivier Giroud,Wayne Hennessey,Scott Dann,Joel Ward,Pape Souaré,Damien Delaney,Joe Ledley,Jason Puncheon,Yohan Cabaye,Mile Jedinak,Yannick Bolasie,Connor Wickham,Julian Speroni,Martin Kelly,Adrian Mariappa,Lee Chung-Yong,Bakary Sako,Wilfried Zaha,Emmanuel Adebayor,Matchweek 34,24,-9,63,38
50,0,3,Norwich City,Sunderland,"<strong class=""matchTeamFormation"" data-team-id=""14"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""29"">4-1-4-1</strong>",John Ruddy,Sebastien Bassong,Ryan Bennett,Andre Wisdom,Martin Olsson,Robert Brady,Gary O'Neil,Matthew Jarvis,Jonny Howson,Dieumerci Mbokani,Steven Naismith,Declan Rudd,Ivo Pinto,Youssouf Mulumbu,Graham Dorrans,Nathan Redmond,Wes Hoolahan,Cameron Jerome,Vito Mannone,DeAndre Yedlin,Patrick van Aanholt,Younes Kaboul,Lamine Koné,Fabio Borini,Jan Kirchhoff,Lee Cattermole,Wahbi Khazri,Yann M'Vila,Jermain Defoe,Jordan Pickford,Billy Jones,John O'Shea,Ola Toivonen,Sebastian Larsson,Dame N'Doye,Duncan Watmore,Matchweek 34,-22,-21,31,28
51,1,1,Everton,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>",Joel Robles,Bryan Oviedo,John Stones,Ramiro Funes Mori,Séamus Coleman,Muhamed Besic,Darron Gibson,Leon Osman,Gerard Deulofeu,Arouna Koné,Kevin Mirallas,Tim Howard,Callum Connolly,Steven Pienaar,Tom Davies,Ross Barkley,Romelu Lukaku,Oumar Niasse,Fraser Forster,José Fonte,Virgil van Dijk,Ryan Bertrand,Cuco Martina,Victor Wanyama,Jordy Clasie,Sadio Mané,Dusan Tadic,Shane Long,Graziano Pellè,Maarten Stekelenburg,Maya Yoshida,Cédric Soares,James Ward-Prowse,Oriol Romeu,Steven Davis,Jay Rodríguez,Matchweek 34,5,12,40,53
52,1,0,Manchester United,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>",David de Gea,Marcos Rojo,Daley Blind,Chris Smalling,Antonio Valencia,Juan Mata,Memphis Depay,Morgan Schneiderlin,Marouane Fellaini,Wayne Rooney,Marcus Rashford,Sergio Romero,Matteo Darmian,Paddy McNair,Timothy Fosu-Mensah,Jesse Lingard,Ashley Young,Anthony Martial,Brad Guzan,Joleon Lescott,Alan Hutton,Ciaran Clark,Aly Cissokho,Idrissa Gueye,Leandro Bacuna,Scott Sinclair,Kieran Richardson,Ashley Westwood,Jordan Ayew,Mark Bunn,Micah Richards,Jack Grealish,Carlos Sánchez,Carles Gil,Jordan Lyden,Rudy Gestede,Matchweek 34,11,-43,56,16
53,3,0,Newcastle United,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""45"">4-2-3-1</strong>",Karl Darlow,Jamaal Lascelles,Vurnon Anita,Chancel Mbemba,Paul Dummett,Jack Colback,Georginio Wijnaldum,Andros Townsend,Moussa Sissoko,Cheick Tioté,Papiss Cissé,Freddie Woodman,Gabriel Obertan,Siem de Jong,Jonjo Shelvey,Rolando Aarons,Aleksandar Mitrovic,Ayoze Pérez,Lukasz Fabianski,Federico Fernández,Ashley Williams,Angel Rangel,Neil Taylor,Jefferson Montero,André Ayew,Jack Cork,Leroy Fer,Gylfi Sigurdsson,Alberto Paloschi,Kristoffer Nordfeldt,Kyle Naughton,Jordi Amat,Leon Britton,Wayne Routledge,Bafétimbi Gomis,Modou Barrow,Matchweek 34,-29,-12,27,40
54,0,1,West Bromwich Albion,Watford,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-4-2</strong>",Ben Foster,Jonny Evans,Craig Dawson,James Chester,Gareth McAuley,Claudio Yacob,James McClean,Darren Fletcher,Stéphane Sessègnon,Salomón Rondón,Saido Berahino,Boaz Myhill,Jonas Olsson,Craig Gardner,Sandro,Callum McManaman,Victor Anichebe,Jonathan Leko,Heurelho Gomes,Miguel Britos,Nathan Aké,Allan Nyom,Sebastian Prödl,Adlène Guédioura,José Manuel Jurado,Étienne Capoue,Ben Watson,Odion Ighalo,Troy Deeney,Costel Pantilimon,Juan Carlos Paredes,Steven Berghuis,Ikechi Anya,Mario Suárez,Valon Behrami,Nordin Amrabat,Matchweek 34,-10,-8,41,38
55,0,3,Chelsea,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>",Thibaut Courtois,Gary Cahill,César Azpilicueta,Branislav Ivanovic,Abdul Baba,Willian,Pedro,John Obi Mikel,Ruben Loftus-Cheek,Cesc Fàbregas,Diego Costa,Asmir Begovic,Matt Miazga,Nemanja Matic,Bertrand Traoré,Alexandre Pato,Kenedy,Radamel Falcao,Joe Hart,Pablo Zabaleta,Eliaquim Mangala,Aleksandar Kolarov,Nicolás Otamendi,Jesús Navas,Kevin De Bruyne,Samir Nasri,Yaya Touré,Fernandinho,Sergio Agüero,Willy Caballero,Bacary Sagna,Martín Demichelis,Fabian Delph,Fernando,Kelechi Iheanacho,Wilfried Bony,Matchweek 34,10,29,47,61
56,0,0,Crystal Palace,Everton,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Wayne Hennessey,Scott Dann,Joel Ward,Pape Souaré,Damien Delaney,Mile Jedinak,Yohan Cabaye,Wilfried Zaha,Jason Puncheon,Yannick Bolasie,Dwight Gayle,Alex McCarthy,Martin Kelly,Lee Chung-Yong,Joe Ledley,Bakary Sako,Connor Wickham,Emmanuel Adebayor,Joel Robles,Leighton Baines,John Stones,Ramiro Funes Mori,Séamus Coleman,Aaron Lennon,Arouna Koné,Ross Barkley,James McCarthy,Gareth Barry,Romelu Lukaku,Tim Howard,Bryan Oviedo,Kevin Mirallas,Steven Pienaar,Muhamed Besic,Gerard Deulofeu,Oumar Niasse,Matchweek 33,-7,9,37,39
57,0,2,Sunderland,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""29"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>",Vito Mannone,DeAndre Yedlin,Patrick van Aanholt,Younes Kaboul,Lamine Koné,Lee Cattermole,Wahbi Khazri,Fabio Borini,Jan Kirchhoff,Yann M'Vila,Jermain Defoe,Jordan Pickford,Billy Jones,John O'Shea,Sebastian Larsson,Jack Rodwell,Dame N'Doye,Jeremain Lens,Kasper Schmeichel,Danny Simpson,Christian Fuchs,Wes Morgan,Robert Huth,Marc Albrighton,Riyad Mahrez,N'Golo Kanté,Danny Drinkwater,Jamie Vardy,Shinji Okazaki,Mark Schwarzer,Ben Chilwell,Andy King,Daniel Amartey,Nathan Dyer,Leonardo Ulloa,Demarai Gray,Matchweek 33,-19,24,27,69
58,4,1,Liverpool,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>",Simon Mignolet,Nathaniel Clyne,Kolo Touré,Alberto Moreno,Martin Skrtel,Kevin Stewart,Joe Allen,James Milner,Sheyi Ojo,Daniel Sturridge,Roberto Firmino,Danny Ward,Brad Smith,Dejan Lovren,Philippe Coutinho,Adam Lallana,Lucas Leiva,Divock Origi,Jakob Haugaard,Ryan Shawcross,Philipp Wollscheid,Erik Pieters,Phil Bardsley,Giannelli Imbula,Geoff Cameron,Ibrahim Afellay,Xherdan Shaqiri,Bojan,Peter Crouch,Shay Given,Muniesa,Dionatan Teixeira,Stephen Ireland,Charlie Adam,Mame Diouf,Joselu,Matchweek 33,5,-3,45,47
59,3,0,Tottenham Hotspur,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Hugo Lloris,Kyle Walker,Jan Vertonghen,Toby Alderweireld,Danny Rose,Dele Alli,Mousa Dembélé,Christian Eriksen,Érik Lamela,Eric Dier,Harry Kane,Michel Vorm,Kevin Wimmer,Kieran Trippier,Son Heung-Min,Ryan Mason,Tom Carroll,Nacer Chadli,David de Gea,Marcos Rojo,Timothy Fosu-Mensah,Daley Blind,Chris Smalling,Juan Mata,Jesse Lingard,Morgan Schneiderlin,Anthony Martial,Michael Carrick,Marcus Rashford,Sergio Romero,Matteo Darmian,Ander Herrera,Marouane Fellaini,Ashley Young,Antonio Valencia,Memphis Depay,Matchweek 33,32,12,62,53
60,3,3,West Ham United,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Adrián,James Tomkins,Angelo Ogbonna,Winston Reid,Cheikhou Kouyaté,Michail Antonio,Aaron Cresswell,Mark Noble,Manuel Lanzini,Andy Carroll,Dimitri Payet,Darren Randolph,Reece Oxford,Stephen Hendrie,Pedro Obiang,Emmanuel Emenike,Enner Valencia,Victor Moses,David Ospina,Gabriel Paulista,Laurent Koscielny,Héctor Bellerín,Nacho Monreal,Mesut Özil,Mohamed Elneny,Alex Iwobi,Alexis Sánchez,Francis Coquelin,Danny Welbeck,Petr Cech,Kieran Gibbs,Calum Chambers,Per Mertesacker,Aaron Ramsey,Theo Walcott,Olivier Giroud,Matchweek 33,12,22,51,58
61,1,2,Aston Villa,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>",Brad Guzan,Leandro Bacuna,Joleon Lescott,Ciaran Clark,Aly Cissokho,Jordan Lyden,Scott Sinclair,Kieran Richardson,Ashley Westwood,Idrissa Gueye,Jordan Ayew,Mark Bunn,Kevin Toner,Micah Richards,Jack Grealish,Carlos Sánchez,Adama Traoré,Rudy Gestede,Artur Boruc,Steve Cook,Simon Francis,Tommy Elphick,Charlie Daniels,Andrew Surman,Matt Ritchie,Dan Gosling,Max-Alain Gradel,Joshua King,Lewis Grabban,Adam Federici,Rhoys Wiggins,Eunan O'Kane,Marc Pugh,Shaun MacDonald,Juan Iturbe,Callum Wilson,Matchweek 33,-40,-16,16,38
