,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
31,2,2,Burnley,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-1-4-1</strong>",Tom Heaton,Kevin Long,James Tarkowski,Stephen Ward,Matthew Lowton,Ashley Westwood,George Boyd,Scott Arfield,Jeff Hendrick,Sam Vokes,Ashley Barnes,Nick Pope,Jon Flanagan,Tendayi Darikwa,Steven Defour,Robert Brady,Jóhann Gudmundsson,Andre Gray,Ben Foster,Gareth McAuley,Marc Wilson,Craig Dawson,Jonny Evans,Darren Fletcher,Jake Livermore,Chris Brunt,Sam Field,James McClean,Salomón Rondón,Boaz Myhill,Allan Nyom,Kane Wilson,Jonathan Leko,James Morrison,Claudio Yacob,Nacer Chadli,Matchweek 36,-14,-4,39,44
32,0,2,Hull City,Sunderland,"<strong class=""matchTeamFormation"" data-team-id=""41"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""29"">4-3-3</strong>",Eldin Jakupovic,Harry Maguire,Ahmed El Mohamady,Andy Robertson,Andrea Ranocchia,Kamil Grosicki,Alfred N'Diaye,Lazar Markovic,Sam Clucas,Abel Hernández,Oumar Niasse,David Marshall,Michael Dawson,Evandro,Tom Huddlestone,Shaun Maloney,Markus Henriksen,Dieumerci Mbokani,Jordan Pickford,Billy Jones,John O'Shea,Javier Manquillo,Lamine Koné,George Honeyman,Jason Denayer,Didier Ndong,Jermain Defoe,Fabio Borini,Victor Anichebe,Vito Mannone,Donald Love,Papy Djilobodji,Jack Rodwell,Wahbi Khazri,Sebastian Larsson,Lynden Gooch,Matchweek 36,-31,-34,34,21
33,3,0,Leicester City,Watford,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">3-5-2</strong>",Kasper Schmeichel,Danny Simpson,Yohan Benalouane,Christian Fuchs,Robert Huth,Wilfred Ndidi,Marc Albrighton,Riyad Mahrez,Danny Drinkwater,Jamie Vardy,Shinji Okazaki,Ron-Robert Zieler,Daniel Amartey,Ben Chilwell,Andy King,Demarai Gray,Islam Slimani,Ahmed Musa,Heurelho Gomes,Christian Kabasele,Sebastian Prödl,Adrian Mariappa,Daryl Janmaat,Nordin Amrabat,Tom Cleverley,Étienne Capoue,Abdoulaye Doucouré,M'Baye Niang,Stefano Okaka,Costel Pantilimon,Juan Camilo Zuñiga,Andrew Eleftheriou,Valon Behrami,Dion Pereira,Isaac Success,Troy Deeney,Matchweek 36,-12,-18,40,40
34,1,0,Swansea City,Everton,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-3-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-3</strong>",Lukasz Fabianski,Martin Olsson,Alfie Mawson,Federico Fernández,Kyle Naughton,Tom Carroll,Leon Britton,Gylfi Sigurdsson,Ki Sung-Yeung,Fernando Llorente,Jordan Ayew,Kristoffer Nordfeldt,Jordi Amat,Stephen Kingsley,Jack Cork,Luciano Narsingh,Leroy Fer,Borja Bastón,Maarten Stekelenburg,Leighton Baines,Phil Jagielka,Ashley Williams,Mason Holgate,Gareth Barry,Tom Davies,Idrissa Gueye,Kevin Mirallas,Dominic Calvert-Lewin,Romelu Lukaku,Joel Robles,Matthew Pennington,Jonjoe Kenny,Joe Williams,Ross Barkley,Ademola Lookman,Enner Valencia,Matchweek 36,-29,20,32,58
35,1,0,West Ham United,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Adrián,James Collins,José Fonte,Winston Reid,Cheikhou Kouyaté,Mark Noble,Sam Byram,Aaron Cresswell,André Ayew,Manuel Lanzini,Jonathan Calleri,Darren Randolph,Håvard Nordtveit,Sofiane Feghouli,Edimilson Fernandes,Robert Snodgrass,Declan Rice,Ashley Fletcher,Hugo Lloris,Toby Alderweireld,Ben Davies,Kyle Walker,Jan Vertonghen,Christian Eriksen,Dele Alli,Victor Wanyama,Son Heung-Min,Eric Dier,Harry Kane,Michel Vorm,Kieran Trippier,Kevin Wimmer,Georges-Kévin Nkoudou,Moussa Sissoko,Mousa Dembélé,Vincent Janssen,Matchweek 36,-15,49,39,77
36,0,1,Watford,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""33"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Heurelho Gomes,Sebastian Prödl,Miguel Britos,Adrian Mariappa,Nordin Amrabat,Daryl Janmaat,Étienne Capoue,Abdoulaye Doucouré,Tom Cleverley,Troy Deeney,M'Baye Niang,Costel Pantilimon,Juan Camilo Zuñiga,Andrew Eleftheriou,Christian Kabasele,Valon Behrami,Stefano Okaka,Isaac Success,Simon Mignolet,Dejan Lovren,James Milner,Joël Matip,Nathaniel Clyne,Lucas Leiva,Georginio Wijnaldum,Emre Can,Roberto Firmino,Philippe Coutinho,Divock Origi,Loris Karius,Alberto Moreno,Ragnar Klavan,Trent Alexander-Arnold,Adam Lallana,Marko Grujic,Daniel Sturridge,Matchweek 35,-17,28,40,66
37,0,3,Everton,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>",Maarten Stekelenburg,Ashley Williams,Mason Holgate,Phil Jagielka,Leighton Baines,Ross Barkley,Enner Valencia,Tom Davies,Idrissa Gueye,Dominic Calvert-Lewin,Romelu Lukaku,Joel Robles,Matthew Pennington,Jonjoe Kenny,Kevin Mirallas,Gareth Barry,Ademola Lookman,Arouna Koné,Thibaut Courtois,Gary Cahill,David Luiz,César Azpilicueta,N'Golo Kanté,Victor Moses,Marcos Alonso,Nemanja Matic,Diego Costa,Eden Hazard,Pedro,Asmir Begovic,Kurt Zouma,Nathan Aké,Cesc Fàbregas,Nathaniel Chalobah,Willian,Michy Batshuayi,Matchweek 35,23,40,58,78
38,2,2,Middlesbrough,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""13"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">3-4-1-2</strong>",Brad Guzan,Ben Gibson,Fábio,George Friend,Calum Chambers,Adam Clayton,Adam Forshaw,Marten de Roon,Cristhian Stuani,Stewart Downing,Álvaro Negredo,Dimitrios Konstantopoulos,Antonio Barragán,Bernardo Espinosa,Adama Traoré,Viktor Fischer,Rudy Gestede,Patrick Bamford,Willy Caballero,Nicolás Otamendi,Aleksandar Kolarov,Vincent Kompany,Fernandinho,Jesús Navas,Gaël Clichy,Aleix García,Sergio Agüero,Gabriel Jesus,Kevin De Bruyne,Angus Gunn,Pablo Zabaleta,Bacary Sagna,Fernando,Leroy Sané,Raheem Sterling,Nolito,Matchweek 35,-19,28,27,65
39,2,0,Tottenham Hotspur,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-2-1</strong>",Hugo Lloris,Toby Alderweireld,Ben Davies,Kieran Trippier,Jan Vertonghen,Son Heung-Min,Christian Eriksen,Victor Wanyama,Eric Dier,Dele Alli,Harry Kane,Michel Vorm,Kevin Wimmer,Kyle Walker,Georges-Kévin Nkoudou,Moussa Sissoko,Mousa Dembélé,Vincent Janssen,Petr Cech,Nacho Monreal,Laurent Koscielny,Gabriel Paulista,Alex Oxlade-Chamberlain,Aaron Ramsey,Kieran Gibbs,Granit Xhaka,Alexis Sánchez,Mesut Özil,Olivier Giroud,David Ospina,Rob Holding,Héctor Bellerín,Alex Iwobi,Francis Coquelin,Danny Welbeck,Theo Walcott,Matchweek 35,47,24,74,60
40,1,1,Manchester United,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""45"">4-3-1-2</strong>",David de Gea,Luke Shaw,Daley Blind,Ashley Young,Eric Bailly,Michael Carrick,Jesse Lingard,Ander Herrera,Wayne Rooney,Anthony Martial,Marcus Rashford,Sergio Romero,Matteo Darmian,Axel Tuanzebe,Antonio Valencia,Henrikh Mkhitaryan,Juan Mata,Scott McTominay,Lukasz Fabianski,Alfie Mawson,Kyle Naughton,Federico Fernández,Stephen Kingsley,Tom Carroll,Leon Britton,Gylfi Sigurdsson,Ki Sung-Yeung,Fernando Llorente,Jordan Ayew,Kristoffer Nordfeldt,Jordi Amat,Martin Olsson,Jack Cork,Jefferson Montero,Leroy Fer,Borja Bastón,Matchweek 35,26,-29,64,31
41,0,0,Southampton,Hull City,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""41"">4-2-3-1</strong>",Fraser Forster,Cédric Soares,Maya Yoshida,Jack Stephens,Ryan Bertrand,Oriol Romeu,Steven Davis,Nathan Redmond,Sofiane Boufal,Dusan Tadic,Manolo Gabbiadini,Mouez Hassen,Martín Cáceres,Pierre-Emile Højbjerg,Josh Sims,James Ward-Prowse,Jay Rodríguez,Shane Long,Eldin Jakupovic,Andy Robertson,Harry Maguire,Andrea Ranocchia,Ahmed El Mohamady,Sam Clucas,Kamil Grosicki,Lazar Markovic,Evandro,Alfred N'Diaye,Oumar Niasse,David Marshall,Michael Dawson,Tom Huddlestone,Shaun Maloney,Markus Henriksen,Abel Hernández,Jarrod Bowen,Matchweek 35,-5,-31,40,33
42,0,0,Stoke City,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-1-2</strong>",Jack Butland,Glen Johnson,Ryan Shawcross,Muniesa,Bruno Martins Indi,Marko Arnautovic,Xherdan Shaqiri,Joe Allen,Geoff Cameron,Glenn Whelan,Saido Berahino,Lee Grant,Phil Bardsley,Erik Pieters,Charlie Adam,Ramadan Sobhi,Peter Crouch,Mame Diouf,Adrián,José Fonte,Winston Reid,James Collins,Håvard Nordtveit,Edimilson Fernandes,Cheikhou Kouyaté,Arthur Masuaku,André Ayew,Manuel Lanzini,Jonathan Calleri,Darren Randolph,Sam Byram,Aaron Cresswell,Robert Snodgrass,Sofiane Feghouli,Mark Noble,Ashley Fletcher,Matchweek 35,-13,-15,39,38
43,0,1,Sunderland,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""29"">4-1-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>",Jordan Pickford,Lamine Koné,John O'Shea,Javier Manquillo,Donald Love,Wahbi Khazri,Fabio Borini,Steven Pienaar,Didier Ndong,Victor Anichebe,Jermain Defoe,Vito Mannone,Joleon Lescott,Papy Djilobodji,Adnan Januzaj,George Honeyman,Lynden Gooch,Elliot Embleton,Artur Boruc,Adam Smith,Simon Francis,Charlie Daniels,Steve Cook,Harry Arter,Lewis Cook,Marc Pugh,Ryan Fraser,Joshua King,Benik Afobe,Ryan Allsop,Brad Smith,Tyrone Mings,Junior Stanislas,Jordon Ibe,Lys Mousset,Max-Alain Gradel,Matchweek 35,-33,-14,21,38
44,0,1,West Bromwich Albion,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>",Ben Foster,Gareth McAuley,Allan Nyom,Jonny Evans,Craig Dawson,Claudio Yacob,Chris Brunt,James Morrison,Nacer Chadli,Jake Livermore,Salomón Rondón,Boaz Myhill,Marc Wilson,Darren Fletcher,Jonathan Leko,James McClean,Sam Field,Rekeem Harper,Kasper Schmeichel,Christian Fuchs,Danny Simpson,Yohan Benalouane,Robert Huth,Marc Albrighton,Riyad Mahrez,Wilfred Ndidi,Danny Drinkwater,Jamie Vardy,Shinji Okazaki,Ron-Robert Zieler,Ben Chilwell,Daniel Amartey,Andy King,Demarai Gray,Islam Slimani,Leonardo Ulloa,Matchweek 35,-3,-13,44,37
45,0,2,Crystal Palace,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Wayne Hennessey,Joel Ward,Martin Kelly,Patrick van Aanholt,Damien Delaney,Luka Milivojevic,Jason Puncheon,James McArthur,Andros Townsend,Christian Benteke,Wilfried Zaha,Julian Speroni,Jeffrey Schlupp,Lee Chung-Yong,Mathieu Flamini,Fraizer Campbell,Bakary Sako,Loïc Rémy,Tom Heaton,Michael Keane,Stephen Ward,James Tarkowski,Matthew Lowton,Scott Arfield,George Boyd,Ashley Westwood,Jeff Hendrick,Sam Vokes,Ashley Barnes,Nick Pope,Jon Flanagan,Kevin Long,Jóhann Gudmundsson,Robert Brady,Steven Defour,Andre Gray,Matchweek 35,-8,-16,38,36
46,0,0,Manchester City,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-3-3</strong>",Claudio Bravo,Aleksandar Kolarov,Vincent Kompany,Pablo Zabaleta,Nicolás Otamendi,Kevin De Bruyne,Raheem Sterling,Leroy Sané,Fernandinho,Yaya Touré,Sergio Agüero,Willy Caballero,Gaël Clichy,Bacary Sagna,Aleix García,Fernando,Jesús Navas,Gabriel Jesus,David de Gea,Matteo Darmian,Daley Blind,Eric Bailly,Antonio Valencia,Michael Carrick,Ander Herrera,Marouane Fellaini,Henrikh Mkhitaryan,Anthony Martial,Marcus Rashford,Sergio Romero,Ashley Young,Axel Tuanzebe,Luke Shaw,Timothy Fosu-Mensah,Jesse Lingard,Wayne Rooney,Matchweek 34,28,26,64,63
47,1,0,Arsenal,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>",Petr Cech,Laurent Koscielny,Nacho Monreal,Gabriel Paulista,Héctor Bellerín,Francis Coquelin,Granit Xhaka,Kieran Gibbs,Alexis Sánchez,Mesut Özil,Theo Walcott,Emiliano Martínez,Mohamed Elneny,Alex Iwobi,Alex Oxlade-Chamberlain,Aaron Ramsey,Danny Welbeck,Olivier Giroud,Kasper Schmeichel,Christian Fuchs,Danny Simpson,Yohan Benalouane,Robert Huth,Marc Albrighton,Riyad Mahrez,Wilfred Ndidi,Danny Drinkwater,Leonardo Ulloa,Jamie Vardy,Ron-Robert Zieler,Ben Chilwell,Daniel Amartey,Andy King,Demarai Gray,Ahmed Musa,Shinji Okazaki,Matchweek 34,23,-12,57,37
48,1,0,Middlesbrough,Sunderland,"<strong class=""matchTeamFormation"" data-team-id=""13"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""29"">4-3-3</strong>",Brad Guzan,Daniel Ayala,George Friend,Ben Gibson,Calum Chambers,Adam Forshaw,Adam Clayton,Marten de Roon,Cristhian Stuani,Stewart Downing,Álvaro Negredo,Dimitrios Konstantopoulos,Bernardo Espinosa,Fábio,Adama Traoré,Rudy Gestede,Patrick Bamford,Viktor Fischer,Jordan Pickford,Billy Jones,John O'Shea,Jason Denayer,Javier Manquillo,Lee Cattermole,Darron Gibson,Didier Ndong,Victor Anichebe,Wahbi Khazri,Jermain Defoe,Vito Mannone,Lamine Koné,Joleon Lescott,Jack Rodwell,Adnan Januzaj,Steven Pienaar,Fabio Borini,Matchweek 34,-20,-32,24,21
49,0,1,Crystal Palace,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>",Wayne Hennessey,Joel Ward,Jeffrey Schlupp,Martin Kelly,Mamadou Sakho,Wilfried Zaha,Luka Milivojevic,Andros Townsend,Jason Puncheon,James McArthur,Christian Benteke,Julian Speroni,Damien Delaney,Patrick van Aanholt,Yohan Cabaye,Mathieu Flamini,Fraizer Campbell,Bakary Sako,Hugo Lloris,Eric Dier,Jan Vertonghen,Toby Alderweireld,Mousa Dembélé,Victor Wanyama,Ben Davies,Kyle Walker,Dele Alli,Harry Kane,Christian Eriksen,Pau López,Kieran Trippier,Kevin Wimmer,Moussa Sissoko,Georges-Kévin Nkoudou,Son Heung-Min,Vincent Janssen,Matchweek 34,-7,46,38,71
50,4,2,Chelsea,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-1-4-1</strong>",Thibaut Courtois,David Luiz,Gary Cahill,César Azpilicueta,N'Golo Kanté,Nemanja Matic,Marcos Alonso,Victor Moses,Eden Hazard,Diego Costa,Cesc Fàbregas,Asmir Begovic,John Terry,Nathan Aké,Nathaniel Chalobah,Willian,Michy Batshuayi,Pedro,Fraser Forster,Cédric Soares,Maya Yoshida,Ryan Bertrand,Jack Stephens,Oriol Romeu,Steven Davis,Sofiane Boufal,Dusan Tadic,James Ward-Prowse,Manolo Gabbiadini,Mouez Hassen,Martín Cáceres,Pierre-Emile Højbjerg,Nathan Redmond,Jordy Clasie,Jay Rodríguez,Shane Long,Matchweek 34,38,-3,75,40
51,0,2,Burnley,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-3-3</strong>",Tom Heaton,Ben Mee,Michael Keane,Stephen Ward,Matthew Lowton,Robert Brady,Jeff Hendrick,George Boyd,Joey Barton,Andre Gray,Ashley Barnes,Nick Pope,Jon Flanagan,James Tarkowski,Ashley Westwood,Steven Defour,Jóhann Gudmundsson,Daniel Agyei,David de Gea,Ashley Young,Matteo Darmian,Daley Blind,Eric Bailly,Marouane Fellaini,Paul Pogba,Ander Herrera,Jesse Lingard,Wayne Rooney,Anthony Martial,Sergio Romero,Timothy Fosu-Mensah,Axel Tuanzebe,Luke Shaw,Henrikh Mkhitaryan,Michael Carrick,Marcus Rashford,Matchweek 34,-14,24,36,61
52,1,2,Liverpool,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-1-4-1</strong>",Simon Mignolet,Nathaniel Clyne,Dejan Lovren,Joël Matip,James Milner,Emre Can,Georginio Wijnaldum,Lucas Leiva,Divock Origi,Philippe Coutinho,Roberto Firmino,Loris Karius,Alberto Moreno,Joe Gomez,Trent Alexander-Arnold,Marko Grujic,Rhian Brewster,Ben Woodburn,Wayne Hennessey,Martin Kelly,James Tomkins,Joel Ward,Jeffrey Schlupp,Andros Townsend,Jason Puncheon,Wilfried Zaha,Luka Milivojevic,Yohan Cabaye,Christian Benteke,Julian Speroni,Patrick van Aanholt,Damien Delaney,James McArthur,Mathieu Flamini,Bakary Sako,Fraizer Campbell,Matchweek 34,29,-9,66,35
53,4,0,Bournemouth,Middlesbrough,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""13"">5-4-1</strong>",Artur Boruc,Adam Smith,Steve Cook,Charlie Daniels,Simon Francis,Marc Pugh,Dan Gosling,Harry Arter,Ryan Fraser,Joshua King,Benik Afobe,Ryan Allsop,Tyrone Mings,Baily Cargill,Junior Stanislas,Lewis Cook,Max-Alain Gradel,Lys Mousset,Brad Guzan,Daniel Ayala,George Friend,Ben Gibson,Calum Chambers,Antonio Barragán,Adam Clayton,Stewart Downing,Gastón Ramírez,Marten de Roon,Álvaro Negredo,Dimitrios Konstantopoulos,Fábio,Bernardo Espinosa,Adama Traoré,Adam Forshaw,Rudy Gestede,Cristhian Stuani,Matchweek 34,-18,-15,35,27
54,2,0,Hull City,Watford,"<strong class=""matchTeamFormation"" data-team-id=""41"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-3-1</strong>",Eldin Jakupovic,Ahmed El Mohamady,Harry Maguire,Andy Robertson,Andrea Ranocchia,Lazar Markovic,Kamil Grosicki,Sam Clucas,Evandro,Alfred N'Diaye,Oumar Niasse,David Marshall,Michael Dawson,Shaun Maloney,Tom Huddlestone,Markus Henriksen,Dieumerci Mbokani,Abel Hernández,Heurelho Gomes,Sebastian Prödl,Daryl Janmaat,José Holebas,Miguel Britos,Nordin Amrabat,Tom Cleverley,Étienne Capoue,Abdoulaye Doucouré,M'Baye Niang,Troy Deeney,Costel Pantilimon,Juan Camilo Zuñiga,Adrian Mariappa,Christian Kabasele,Valon Behrami,Stefano Okaka,Isaac Success,Matchweek 34,-33,-15,30,40
55,2,0,Swansea City,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">4-4-2</strong>",Lukasz Fabianski,Kyle Naughton,Alfie Mawson,Federico Fernández,Stephen Kingsley,Tom Carroll,Leon Britton,Leroy Fer,Jordan Ayew,Fernando Llorente,Gylfi Sigurdsson,Kristoffer Nordfeldt,Mike van der Hoorn,Connor Roberts,Ki Sung-Yeung,Luciano Narsingh,Jefferson Montero,Borja Bastón,Jack Butland,Glen Johnson,Erik Pieters,Ryan Shawcross,Bruno Martins Indi,Marko Arnautovic,Joe Allen,Xherdan Shaqiri,Geoff Cameron,Saido Berahino,Peter Crouch,Lee Grant,Muniesa,Phil Bardsley,Charlie Adam,Ramadan Sobhi,Glenn Whelan,Mame Diouf,Matchweek 34,-31,-11,28,39
56,0,0,West Ham United,Everton,"<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-3</strong>",Adrián,José Fonte,James Collins,Winston Reid,Håvard Nordtveit,Edimilson Fernandes,Cheikhou Kouyaté,Arthur Masuaku,André Ayew,Manuel Lanzini,Jonathan Calleri,Darren Randolph,Aaron Cresswell,Declan Rice,Nathan Holland,Moses Makasi,Diafra Sakho,Ashley Fletcher,Maarten Stekelenburg,Mason Holgate,Phil Jagielka,Leighton Baines,Ashley Williams,Idrissa Gueye,Morgan Schneiderlin,Tom Davies,Ross Barkley,Romelu Lukaku,Kevin Mirallas,Joel Robles,Jonjoe Kenny,Matthew Pennington,Gareth Barry,Arouna Koné,Ademola Lookman,Dominic Calvert-Lewin,Matchweek 34,-15,23,37,57
57,1,2,Middlesbrough,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""13"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-2-1</strong>",Brad Guzan,Ben Gibson,Fábio,Daniel Ayala,Antonio Barragán,Grant Leadbitter,Adam Clayton,Marten de Roon,Stewart Downing,Álvaro Negredo,Gastón Ramírez,Dimitrios Konstantopoulos,Bernardo Espinosa,George Friend,Adam Forshaw,Adama Traoré,Rudy Gestede,Patrick Bamford,Petr Cech,Laurent Koscielny,Rob Holding,Gabriel Paulista,Granit Xhaka,Aaron Ramsey,Nacho Monreal,Alex Oxlade-Chamberlain,Mesut Özil,Olivier Giroud,Alexis Sánchez,Emiliano Martínez,Héctor Bellerín,Kieran Gibbs,Francis Coquelin,Mohamed Elneny,Alex Iwobi,Theo Walcott,Matchweek 33,-15,22,24,54
58,0,1,West Bromwich Albion,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Ben Foster,Chris Brunt,Gareth McAuley,Craig Dawson,Jonny Evans,Darren Fletcher,Claudio Yacob,Jake Livermore,Nacer Chadli,Matt Phillips,Hal Robson-Kanu,Boaz Myhill,Marc Wilson,Allan Nyom,James McClean,James Morrison,Sam Field,Salomón Rondón,Simon Mignolet,Dejan Lovren,Nathaniel Clyne,Joël Matip,James Milner,Emre Can,Georginio Wijnaldum,Lucas Leiva,Philippe Coutinho,Roberto Firmino,Divock Origi,Loris Karius,Joe Gomez,Alberto Moreno,Trent Alexander-Arnold,Marko Grujic,Daniel Sturridge,Ben Woodburn,Matchweek 33,-2,28,44,63
59,2,0,Manchester United,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""12"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>",David de Gea,Eric Bailly,Matteo Darmian,Marcos Rojo,Ander Herrera,Ashley Young,Paul Pogba,Antonio Valencia,Marouane Fellaini,Marcus Rashford,Jesse Lingard,Sergio Romero,Daley Blind,Timothy Fosu-Mensah,Luke Shaw,Henrikh Mkhitaryan,Michael Carrick,Zlatan Ibrahimovic,Asmir Begovic,Gary Cahill,David Luiz,Kurt Zouma,Nemanja Matic,César Azpilicueta,N'Golo Kanté,Victor Moses,Diego Costa,Eden Hazard,Pedro,Eduardo,John Terry,Nathan Aké,Ruben Loftus-Cheek,Cesc Fàbregas,Michy Batshuayi,Willian,Matchweek 33,22,40,57,75
60,4,0,Tottenham Hotspur,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>",Hugo Lloris,Kyle Walker,Toby Alderweireld,Jan Vertonghen,Ben Davies,Dele Alli,Mousa Dembélé,Christian Eriksen,Eric Dier,Son Heung-Min,Harry Kane,Pau López,Kevin Wimmer,Kieran Trippier,Moussa Sissoko,Victor Wanyama,Josh Onomah,Vincent Janssen,Artur Boruc,Steve Cook,Adam Smith,Simon Francis,Charlie Daniels,Marc Pugh,Jack Wilshere,Harry Arter,Junior Stanislas,Joshua King,Benik Afobe,Ryan Allsop,Tyrone Mings,Baily Cargill,Lewis Cook,Ryan Fraser,Lys Mousset,Max-Alain Gradel,Matchweek 33,42,-14,68,35
61,2,2,Crystal Palace,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>",Wayne Hennessey,Jeffrey Schlupp,Martin Kelly,Mamadou Sakho,Joel Ward,Jason Puncheon,Luka Milivojevic,Wilfried Zaha,Yohan Cabaye,Andros Townsend,Christian Benteke,Julian Speroni,Patrick van Aanholt,Damien Delaney,James McArthur,Mathieu Flamini,Bakary Sako,Fraizer Campbell,Kasper Schmeichel,Yohan Benalouane,Danny Simpson,Christian Fuchs,Robert Huth,Andy King,Marc Albrighton,Riyad Mahrez,Wilfred Ndidi,Jamie Vardy,Leonardo Ulloa,Ron-Robert Zieler,Ben Chilwell,Daniel Amartey,Danny Drinkwater,Demarai Gray,Shinji Okazaki,Ahmed Musa,Matchweek 33,-8,-12,34,36
