,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
286,3,0,Liverpool,Huddersfield Town,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""159"">4-5-1</strong>",Simon Mignolet,Ragnar Klavan,Alberto Moreno,Joël Matip,Joe Gomez,Jordan Henderson,James Milner,Georginio Wijnaldum,Daniel Sturridge,Mohamed Salah,Roberto Firmino,Loris Karius,Andy Robertson,Alex Oxlade-Chamberlain,Emre Can,Marko Grujic,Ben Woodburn,Dominic Solanke,Jonas Lössl,Zanka,Chris Löwe,Tommy Smith,Christopher Schindler,Danny Williams,Jonathan Hogg,Tom Ince,Rajiv van La Parra,Aaron Mooy,Laurent Depoitre,Robert Green,Florent Hadërgjonaj,Scott Malone,Martin Cranie,Steve Mounié,Elias Kachunga,Collin Quaner,Matchweek 10,-2,-3,13,12
287,0,1,Watford,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">3-4-2-1</strong>",Heurelho Gomes,Kiko Femenía,Miguel Britos,Christian Kabasele,José Holebas,Richarlison,André Carrillo,Étienne Capoue,Abdoulaye Doucouré,Tom Cleverley,Troy Deeney,Orestis Karnezis,Adrian Mariappa,Daryl Janmaat,Marvin Zeegelaar,Will Hughes,Ben Watson,Andre Gray,Jack Butland,Kevin Wimmer,Ryan Shawcross,Kurt Zouma,Mame Diouf,Darren Fletcher,Erik Pieters,Joe Allen,Ramadan Sobhi,Xherdan Shaqiri,Eric Choupo-Moting,Lee Grant,Thomas Edwards,Charlie Adam,Ibrahim Afellay,Jesé,Julien Ngoy,Saido Berahino,Matchweek 10,-2,-10,15,8
288,2,3,West Bromwich Albion,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""36"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Ben Foster,Jonny Evans,Ahmed Hegazy,Gareth McAuley,Gareth Barry,Jake Livermore,Allan Nyom,Grzegorz Krychowiak,Kieran Gibbs,Salomón Rondón,Jay Rodríguez,Boaz Myhill,Nacer Chadli,Chris Brunt,Matt Phillips,James McClean,Claudio Yacob,Hal Robson-Kanu,Ederson,Kyle Walker,Fabian Delph,John Stones,Nicolás Otamendi,Kevin De Bruyne,Fernandinho,David Silva,Leroy Sané,Bernardo Silva,Gabriel Jesus,Claudio Bravo,Eliaquim Mangala,Danilo,Ilkay Gündogan,Yaya Touré,Sergio Agüero,Raheem Sterling,Matchweek 10,-3,28,10,25
289,0,1,Bournemouth,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""127"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>",Asmir Begovic,Simon Francis,Nathan Aké,Steve Cook,Adam Smith,Andrew Surman,Lewis Cook,Charlie Daniels,Junior Stanislas,Jermain Defoe,Benik Afobe,Artur Boruc,Jordon Ibe,Marc Pugh,Dan Gosling,Harry Arter,Lys Mousset,Callum Wilson,Thibaut Courtois,Antonio Rüdiger,David Luiz,César Azpilicueta,Tiémoué Bakayoko,Davide Zappacosta,Marcos Alonso,Cesc Fàbregas,Pedro,Álvaro Morata,Eden Hazard,Willy Caballero,Gary Cahill,Andreas Christensen,Danny Drinkwater,Willian,Ethan Ampadu,Michy Batshuayi,Matchweek 10,-7,7,7,16
290,2,5,Everton,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""7"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-2-1</strong>",Jordan Pickford,Phil Jagielka,Ashley Williams,Michael Keane,Nikola Vlasic,Jonjoe Kenny,Leighton Baines,Idrissa Gueye,Gylfi Sigurdsson,Wayne Rooney,Dominic Calvert-Lewin,Joel Robles,Cuco Martina,Tom Davies,Davy Klaassen,Ademola Lookman,Kevin Mirallas,Oumar Niasse,Petr Cech,Nacho Monreal,Per Mertesacker,Laurent Koscielny,Sead Kolasinac,Héctor Bellerín,Granit Xhaka,Aaron Ramsey,Alexandre Lacazette,Mesut Özil,Alexis Sánchez,Matt Macey,Rob Holding,Jack Wilshere,Francis Coquelin,Alex Iwobi,Olivier Giroud,Theo Walcott,Matchweek 9,-8,2,8,13
291,4,1,Tottenham Hotspur,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""21"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Hugo Lloris,Davinson Sánchez,Toby Alderweireld,Jan Vertonghen,Sèrge Aurier,Kieran Trippier,Dele Alli,Christian Eriksen,Harry Winks,Harry Kane,Son Heung-Min,Michel Vorm,Ben Davies,Danny Rose,Eric Dier,Georges-Kévin Nkoudou,Moussa Sissoko,Fernando Llorente,Simon Mignolet,Joe Gomez,Joël Matip,Alberto Moreno,Dejan Lovren,James Milner,Jordan Henderson,Emre Can,Philippe Coutinho,Roberto Firmino,Mohamed Salah,Loris Karius,Ragnar Klavan,Trent Alexander-Arnold,Alex Oxlade-Chamberlain,Marko Grujic,Dominic Solanke,Daniel Sturridge,Matchweek 9,10,1,17,13
292,4,2,Chelsea,Watford,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">3-4-3</strong>",Thibaut Courtois,Antonio Rüdiger,Gary Cahill,David Luiz,Cesc Fàbregas,Marcos Alonso,Tiémoué Bakayoko,César Azpilicueta,Pedro,Álvaro Morata,Eden Hazard,Willy Caballero,Davide Zappacosta,Andreas Christensen,Charly Musonda,Willian,Ethan Ampadu,Michy Batshuayi,Heurelho Gomes,Christian Kabasele,Adrian Mariappa,Miguel Britos,Kiko Femenía,Tom Cleverley,Abdoulaye Doucouré,José Holebas,Roberto Pereyra,Troy Deeney,Richarlison,Orestis Karnezis,Daryl Janmaat,Molla Wagué,André Carrillo,Étienne Capoue,Ben Watson,Andre Gray,Matchweek 9,5,0,13,15
293,2,1,Huddersfield Town,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""159"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Jonas Lössl,Tommy Smith,Chris Löwe,Christopher Schindler,Zanka,Tom Ince,Elias Kachunga,Jonathan Hogg,Danny Williams,Aaron Mooy,Laurent Depoitre,Joel Coleman,Martin Cranie,Scott Malone,Rajiv van La Parra,Florent Hadërgjonaj,Abdelhamid Sabiri,Steve Mounié,David de Gea,Ashley Young,Chris Smalling,Phil Jones,Antonio Valencia,Nemanja Matic,Ander Herrera,Juan Mata,Jesse Lingard,Anthony Martial,Romelu Lukaku,Sergio Romero,Victor Lindelöf,Daley Blind,Matteo Darmian,Henrikh Mkhitaryan,Scott McTominay,Marcus Rashford,Matchweek 9,-4,19,9,20
294,3,0,Manchester City,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-1-1</strong>",Ederson,Kyle Walker,Nicolás Otamendi,Fabian Delph,John Stones,David Silva,Kevin De Bruyne,Fernandinho,Sergio Agüero,Leroy Sané,Bernardo Silva,Claudio Bravo,Danilo,Eliaquim Mangala,Raheem Sterling,Yaya Touré,Ilkay Gündogan,Gabriel Jesus,Nick Pope,Stephen Ward,James Tarkowski,Ben Mee,Matthew Lowton,Jack Cork,Robert Brady,Steven Defour,Scott Arfield,Jeff Hendrick,Chris Wood,Anders Lindegaard,Charlie Taylor,Kevin Long,Phil Bardsley,Jóhann Gudmundsson,Ashley Westwood,Ashley Barnes,Matchweek 9,25,2,22,13
295,1,0,Newcastle United,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>",Robert Elliot,Javier Manquillo,Florian Lejeune,Jamaal Lascelles,DeAndre Yedlin,Jonjo Shelvey,Isaac Hayden,Christian Atsu,Ayoze Pérez,Matt Ritchie,Joselu,Karl Darlow,Ciaran Clark,Jesús Gámez,Mikel Merino,Jacob Murphy,Mohamed Diamé,Aleksandar Mitrovic,Julian Speroni,Mamadou Sakho,Patrick van Aanholt,Scott Dann,Joel Ward,Yohan Cabaye,Luka Milivojevic,James McArthur,Jeffrey Schlupp,Wilfried Zaha,Andros Townsend,Wayne Hennessey,Timothy Fosu-Mensah,James Tomkins,Jairo Riedewald,Jason Puncheon,Ruben Loftus-Cheek,Bakary Sako,Matchweek 9,1,-16,11,3
296,1,2,Stoke City,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""42"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>",Jack Butland,Geoff Cameron,Kurt Zouma,Ryan Shawcross,Erik Pieters,Darren Fletcher,Glen Johnson,Joe Allen,Jesé,Mame Diouf,Eric Choupo-Moting,Lee Grant,Kevin Wimmer,Ibrahim Afellay,Charlie Adam,Ramadan Sobhi,Saido Berahino,Peter Crouch,Asmir Begovic,Charlie Daniels,Simon Francis,Adam Smith,Nathan Aké,Andrew Surman,Junior Stanislas,Lewis Cook,Jordon Ibe,Benik Afobe,Lys Mousset,Artur Boruc,Steve Cook,Marc Pugh,Ryan Fraser,Harry Arter,Dan Gosling,Callum Wilson,Matchweek 9,-9,-8,8,4
297,1,2,Swansea City,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-1-1</strong>",Lukasz Fabianski,Alfie Mawson,Martin Olsson,Federico Fernández,Kyle Naughton,Leon Britton,Renato Sanches,Tom Carroll,Tammy Abraham,Jordan Ayew,Luciano Narsingh,Kristoffer Nordfeldt,Angel Rangel,Mike van der Hoorn,Nathan Dyer,Sam Clucas,Wayne Routledge,Ki Sung-Yeung,Kasper Schmeichel,Harry Maguire,Danny Simpson,Christian Fuchs,Wes Morgan,Marc Albrighton,Iborra,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Ben Hamer,Daniel Amartey,Ben Chilwell,Andy King,Demarai Gray,Kelechi Iheanacho,Islam Slimani,Matchweek 9,-3,-3,8,6
298,1,0,Southampton,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-1-2-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-5-1</strong>",Fraser Forster,Maya Yoshida,Cédric Soares,Virgil van Dijk,Ryan Bertrand,Dusan Tadic,Mario Lemina,Steven Davis,Oriol Romeu,Shane Long,Manolo Gabbiadini,Alex McCarthy,Wesley Hoedt,Sam McQueen,James Ward-Prowse,Nathan Redmond,Sofiane Boufal,Charlie Austin,Ben Foster,Craig Dawson,Jonny Evans,Kieran Gibbs,Ahmed Hegazy,Grzegorz Krychowiak,Nacer Chadli,Gareth Barry,Jake Livermore,Jay Rodríguez,Salomón Rondón,Boaz Myhill,Allan Nyom,Gareth McAuley,Chris Brunt,James McClean,Claudio Yacob,Matt Phillips,Matchweek 9,-2,-2,9,10
299,0,3,West Ham United,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-2</strong>",Joe Hart,Winston Reid,José Fonte,Arthur Masuaku,Pablo Zabaleta,Michail Antonio,Cheikhou Kouyaté,Pedro Obiang,Marko Arnautovic,Manuel Lanzini,Chicharito,Adrián,Sam Byram,Angelo Ogbonna,Aaron Cresswell,Mark Noble,Edimilson Fernandes,André Ayew,Mathew Ryan,Gaëtan Bong,Lewis Dunk,Shane Duffy,Bruno,Davy Pröpper,Anthony Knockaert,Dale Stephens,José Izquierdo,Pascal Groß,Glenn Murray,Tim Krul,Ezequiel Schelotto,Markus Suttner,Connor Goldson,Solly March,Jayson Molumby,Isaiah Brown,Matchweek 9,-6,-4,8,8
300,1,1,Leicester City,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-3-3</strong>",Kasper Schmeichel,Harry Maguire,Danny Simpson,Christian Fuchs,Wes Morgan,Marc Albrighton,Iborra,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Kelechi Iheanacho,Ben Hamer,Daniel Amartey,Ben Chilwell,Andy King,Demarai Gray,Shinji Okazaki,Islam Slimani,Boaz Myhill,Craig Dawson,Ahmed Hegazy,Jonny Evans,Kieran Gibbs,Jake Livermore,Gareth Barry,Grzegorz Krychowiak,Nacer Chadli,Salomón Rondón,Jay Rodríguez,Alex Palmer,Allan Nyom,Gareth McAuley,Matt Phillips,Claudio Yacob,James McClean,Chris Brunt,Matchweek 8,-3,-2,5,9
301,1,1,Brighton and Hove Albion,Everton,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Mathew Ryan,Lewis Dunk,Shane Duffy,Markus Suttner,Bruno,Anthony Knockaert,Solly March,Davy Pröpper,Dale Stephens,Pascal Groß,Glenn Murray,Tim Krul,Ezequiel Schelotto,Gaëtan Bong,Uwe Hünemeier,Jayson Molumby,José Izquierdo,Isaiah Brown,Jordan Pickford,Phil Jagielka,Leighton Baines,Michael Keane,Mason Holgate,Nikola Vlasic,Morgan Schneiderlin,Idrissa Gueye,Gylfi Sigurdsson,Dominic Calvert-Lewin,Wayne Rooney,Maarten Stekelenburg,Ashley Williams,Cuco Martina,Tom Davies,Kevin Mirallas,Davy Klaassen,Oumar Niasse,Matchweek 8,-4,-8,7,7
302,2,2,Southampton,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-2</strong>",Fraser Forster,Maya Yoshida,Cédric Soares,Virgil van Dijk,Ryan Bertrand,Mario Lemina,Dusan Tadic,Oriol Romeu,Nathan Redmond,Shane Long,Manolo Gabbiadini,Alex McCarthy,Wesley Hoedt,Sam McQueen,Sofiane Boufal,James Ward-Prowse,Steven Davis,Charlie Austin,Robert Elliot,Javier Manquillo,Florian Lejeune,Jamaal Lascelles,DeAndre Yedlin,Jonjo Shelvey,Isaac Hayden,Christian Atsu,Matt Ritchie,Ayoze Pérez,Joselu,Karl Darlow,Ciaran Clark,Jesús Gámez,Mikel Merino,Jacob Murphy,Mohamed Diamé,Dwight Gayle,Matchweek 8,-2,1,8,10
303,0,0,Liverpool,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Simon Mignolet,Dejan Lovren,Alberto Moreno,Joe Gomez,Joël Matip,Jordan Henderson,Emre Can,Georginio Wijnaldum,Roberto Firmino,Philippe Coutinho,Mohamed Salah,Loris Karius,Trent Alexander-Arnold,Ragnar Klavan,James Milner,Alex Oxlade-Chamberlain,Daniel Sturridge,Dominic Solanke,David de Gea,Matteo Darmian,Chris Smalling,Antonio Valencia,Phil Jones,Anthony Martial,Henrikh Mkhitaryan,Nemanja Matic,Ashley Young,Ander Herrera,Romelu Lukaku,Sergio Romero,Victor Lindelöf,Daley Blind,Axel Tuanzebe,Juan Mata,Jesse Lingard,Marcus Rashford,Matchweek 8,1,19,12,19
304,1,1,Burnley,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-4-2</strong>",Nick Pope,Ben Mee,James Tarkowski,Matthew Lowton,Stephen Ward,Scott Arfield,Robert Brady,Jack Cork,Steven Defour,Chris Wood,Jeff Hendrick,Anders Lindegaard,Charlie Taylor,Kevin Long,Ashley Westwood,Jóhann Gudmundsson,Ashley Barnes,Sam Vokes,Joe Hart,Winston Reid,Aaron Cresswell,Pablo Zabaleta,José Fonte,Michail Antonio,Marko Arnautovic,Cheikhou Kouyaté,Manuel Lanzini,Andy Carroll,Chicharito,Adrián,Arthur Masuaku,Angelo Ogbonna,Mark Noble,Pedro Obiang,André Ayew,Diafra Sakho,Matchweek 8,2,-6,12,7
305,2,1,Crystal Palace,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-3</strong>",Julian Speroni,Patrick van Aanholt,Mamadou Sakho,Scott Dann,Joel Ward,Luka Milivojevic,Yohan Cabaye,James McArthur,Jeffrey Schlupp,Andros Townsend,Wilfried Zaha,Dion Henry,Timothy Fosu-Mensah,James Tomkins,Jairo Riedewald,Jason Puncheon,Bakary Sako,Sullay Kaikai,Thibaut Courtois,Gary Cahill,David Luiz,César Azpilicueta,Victor Moses,Marcos Alonso,Cesc Fàbregas,Tiémoué Bakayoko,Eden Hazard,Willian,Michy Batshuayi,Willy Caballero,Antonio Rüdiger,Andreas Christensen,Davide Zappacosta,Kyle Scott,Charly Musonda,Pedro,Matchweek 8,-17,6,0,13
306,7,2,Manchester City,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">4-4-1-1</strong>",Ederson,Fabian Delph,Kyle Walker,Nicolás Otamendi,John Stones,Fernandinho,David Silva,Kevin De Bruyne,Raheem Sterling,Gabriel Jesus,Leroy Sané,Claudio Bravo,Eliaquim Mangala,Danilo,Yaya Touré,Ilkay Gündogan,Bernardo Silva,Sergio Agüero,Jack Butland,Thomas Edwards,Erik Pieters,Kevin Wimmer,Kurt Zouma,Geoff Cameron,Mame Diouf,Darren Fletcher,Eric Choupo-Moting,Jesé,Xherdan Shaqiri,Lee Grant,Bruno Martins Indi,Charlie Adam,Ibrahim Afellay,Ramadan Sobhi,Saido Berahino,Peter Crouch,Matchweek 8,20,-4,19,8
307,2,0,Swansea City,Huddersfield Town,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""159"">4-2-3-1</strong>",Lukasz Fabianski,Kyle Naughton,Martin Olsson,Alfie Mawson,Federico Fernández,Leon Britton,Leroy Fer,Tom Carroll,Luciano Narsingh,Jordan Ayew,Tammy Abraham,Kristoffer Nordfeldt,Angel Rangel,Mike van der Hoorn,Sam Clucas,Nathan Dyer,Ki Sung-Yeung,Wayne Routledge,Jonas Lössl,Tommy Smith,Christopher Schindler,Scott Malone,Zanka,Philip Billing,Jonathan Hogg,Tom Ince,Rajiv van La Parra,Elias Kachunga,Laurent Depoitre,Joel Coleman,Chris Löwe,Martin Cranie,Aaron Mooy,Florent Hadërgjonaj,Danny Williams,Abdelhamid Sabiri,Matchweek 8,-5,-2,5,9
308,1,0,Tottenham Hotspur,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">3-5-1-1</strong>",Hugo Lloris,Toby Alderweireld,Davinson Sánchez,Jan Vertonghen,Kieran Trippier,Son Heung-Min,Eric Dier,Dele Alli,Harry Winks,Christian Eriksen,Harry Kane,Michel Vorm,Sèrge Aurier,Juan Foyth,Kyle Walker-Peters,Moussa Sissoko,Georges-Kévin Nkoudou,Fernando Llorente,Asmir Begovic,Steve Cook,Simon Francis,Nathan Aké,Junior Stanislas,Andrew Surman,Charlie Daniels,Lewis Cook,Adam Smith,Joshua King,Dan Gosling,Artur Boruc,Marc Pugh,Jordon Ibe,Harry Arter,Benik Afobe,Lys Mousset,Jermain Defoe,Matchweek 8,9,-7,14,4
309,2,1,Watford,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""33"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-2-1</strong>",Heurelho Gomes,Adrian Mariappa,Christian Kabasele,Miguel Britos,José Holebas,Kiko Femenía,Tom Cleverley,Abdoulaye Doucouré,Andre Gray,Roberto Pereyra,Richarlison,Orestis Karnezis,Daryl Janmaat,Molla Wagué,André Carrillo,Étienne Capoue,Ben Watson,Troy Deeney,Petr Cech,Per Mertesacker,Nacho Monreal,Laurent Koscielny,Sead Kolasinac,Héctor Bellerín,Granit Xhaka,Mohamed Elneny,Danny Welbeck,Alex Iwobi,Alexandre Lacazette,David Ospina,Rob Holding,Mesut Özil,Francis Coquelin,Jack Wilshere,Olivier Giroud,Theo Walcott,Matchweek 8,-1,3,12,13
310,2,0,Arsenal,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-5-1</strong>",Petr Cech,Rob Holding,Nacho Monreal,Shkodran Mustafi,Granit Xhaka,Aaron Ramsey,Sead Kolasinac,Héctor Bellerín,Alex Iwobi,Alexis Sánchez,Alexandre Lacazette,David Ospina,Per Mertesacker,Jack Wilshere,Mohamed Elneny,Ainsley Maitland-Niles,Theo Walcott,Olivier Giroud,Mathew Ryan,Gaëtan Bong,Shane Duffy,Lewis Dunk,Bruno,José Izquierdo,Pascal Groß,Dale Stephens,Solly March,Davy Pröpper,Isaiah Brown,Tim Krul,Markus Suttner,Ezequiel Schelotto,Connor Goldson,Jayson Molumby,Anthony Knockaert,Glenn Murray,Matchweek 7,1,-2,10,7
311,0,1,Everton,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-2-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-1-1</strong>",Jordan Pickford,Michael Keane,Cuco Martina,Leighton Baines,Ashley Williams,Idrissa Gueye,Nikola Vlasic,Gylfi Sigurdsson,Morgan Schneiderlin,Oumar Niasse,Dominic Calvert-Lewin,Maarten Stekelenburg,Mason Holgate,Davy Klaassen,Tom Davies,Ademola Lookman,Sandro Ramírez,Wayne Rooney,Nick Pope,Ben Mee,James Tarkowski,Stephen Ward,Matthew Lowton,Jack Cork,Steven Defour,Robert Brady,Scott Arfield,Jeff Hendrick,Chris Wood,Anders Lindegaard,Phil Bardsley,Kevin Long,Jóhann Gudmundsson,Ashley Westwood,Ashley Barnes,Sam Vokes,Matchweek 7,-7,1,7,9
312,1,1,Newcastle United,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Robert Elliot,Jamaal Lascelles,DeAndre Yedlin,Ciaran Clark,Javier Manquillo,Christian Atsu,Ayoze Pérez,Jonjo Shelvey,Matt Ritchie,Mikel Merino,Joselu,Karl Darlow,Florian Lejeune,Jesús Gámez,Isaac Hayden,Mohamed Diamé,Jacob Murphy,Dwight Gayle,Simon Mignolet,Joe Gomez,Dejan Lovren,Joël Matip,Alberto Moreno,Philippe Coutinho,Jordan Henderson,Georginio Wijnaldum,Sadio Mané,Mohamed Salah,Daniel Sturridge,Loris Karius,James Milner,Ragnar Klavan,Emre Can,Alex Oxlade-Chamberlain,Roberto Firmino,Dominic Solanke,Matchweek 7,1,1,9,11
313,0,4,Huddersfield Town,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""159"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>",Jonas Lössl,Tommy Smith,Zanka,Christopher Schindler,Chris Löwe,Rajiv van La Parra,Elias Kachunga,Aaron Mooy,Jonathan Hogg,Tom Ince,Laurent Depoitre,Robert Green,Scott Malone,Martin Cranie,Florent Hadërgjonaj,Philip Billing,Dean Whitehead,Abdelhamid Sabiri,Hugo Lloris,Jan Vertonghen,Toby Alderweireld,Davinson Sánchez,Harry Winks,Kieran Trippier,Ben Davies,Eric Dier,Harry Kane,Christian Eriksen,Dele Alli,Michel Vorm,Juan Foyth,Kyle Walker-Peters,Son Heung-Min,Georges-Kévin Nkoudou,Moussa Sissoko,Fernando Llorente,Matchweek 7,2,5,9,11
314,0,0,Bournemouth,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-1-1</strong>",Asmir Begovic,Simon Francis,Nathan Aké,Adam Smith,Charlie Daniels,Andrew Surman,Marc Pugh,Lewis Cook,Junior Stanislas,Jermain Defoe,Joshua King,Artur Boruc,Steve Cook,Jordon Ibe,Dan Gosling,Ryan Fraser,Lys Mousset,Benik Afobe,Kasper Schmeichel,Harry Maguire,Wes Morgan,Danny Simpson,Christian Fuchs,Marc Albrighton,Wilfred Ndidi,Demarai Gray,Andy King,Shinji Okazaki,Jamie Vardy,Ben Hamer,Ben Chilwell,Daniel Amartey,Riyad Mahrez,Iborra,Kelechi Iheanacho,Islam Slimani,Matchweek 7,-7,-3,3,4
315,4,0,Manchester United,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>",David de Gea,Antonio Valencia,Chris Smalling,Ashley Young,Phil Jones,Juan Mata,Henrikh Mkhitaryan,Marouane Fellaini,Marcus Rashford,Nemanja Matic,Romelu Lukaku,Sergio Romero,Eric Bailly,Matteo Darmian,Daley Blind,Jesse Lingard,Ander Herrera,Anthony Martial,Wayne Hennessey,Patrick van Aanholt,Joel Ward,Damien Delaney,Mamadou Sakho,Jason Puncheon,Luka Milivojevic,Yohan Cabaye,Bakary Sako,Jeffrey Schlupp,Andros Townsend,Julian Speroni,Jairo Riedewald,Martin Kelly,Lee Chung-Yong,James McArthur,Jordon Mutch,Freddie Ladapo,Matchweek 7,15,-13,16,0
316,2,1,Stoke City,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""42"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>",Jack Butland,Kurt Zouma,Geoff Cameron,Kevin Wimmer,Mame Diouf,Erik Pieters,Darren Fletcher,Joe Allen,Saido Berahino,Xherdan Shaqiri,Eric Choupo-Moting,Lee Grant,Josh Tymon,Glen Johnson,Charlie Adam,Ibrahim Afellay,Ramadan Sobhi,Peter Crouch,Fraser Forster,Virgil van Dijk,Cédric Soares,Maya Yoshida,Ryan Bertrand,Dusan Tadic,Oriol Romeu,Nathan Redmond,Steven Davis,Mario Lemina,Shane Long,Alex McCarthy,Wesley Hoedt,James Ward-Prowse,Pierre-Emile Højbjerg,Sofiane Boufal,Manolo Gabbiadini,Charlie Austin,Matchweek 7,-5,-1,5,8
